Time		ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16	ROI17	ROI18	ROI19	ROI20	ROI21	ROI22	ROI23	ROI24	ROI25	ROI26	ROI27	ROI28	ROI29
22.9		1.2847	1.16221	0.99915148	1.10227	1.11798	1.11903	1.055899	1.072899	1.21635	1.30632	1.040218	1.27722	1.12397	1.18187	1.41838	1.047765	1.47499	1.39212	1.17395	1.21634	1.1541	1.13893	1.07388	1.010088	1.13527	1.039944	1.16784	1.093779	1.066952
22.91		1.39603	1.60371	1.13639	1.23849	1.2113	1.28511	1.14273	1.059702	1.25307	1.38716	1.24197	1.34347	1.50426	1.38552	1.48502	1.059604	1.50715	1.3125	1.15086	1.30763	1.32879	1.36774	1.18166	1.23909	1.32608	1.086308	1.18446	1.29357	1.20614
22.92		2.0119	2.022	1.26649	1.79318	1.58979	1.44502	1.33117	1.096068	2.0121	1.52827	1.37976	1.45991	1.98766	1.652	1.4926	1.23712	1.5002	1.32057	1.21938	1.46178	1.53593	1.90579	1.51583	1.59696	1.3301	1.11467	1.22765	1.36465	1.37438
22.93		2.1312	2.1158	1.18998	2.1236	1.77194	1.4821	1.69281	1.13063	1.97753	1.61715	1.63734	1.57417	1.90698	1.73626	1.71143	1.45728	1.39191	1.23552	1.41209	1.58626	1.51319	2.016	1.68394	1.65835	1.51941	1.12171	1.63925	1.34034	1.52888
22.94		2.046	1.99009	1.48654	1.9262	1.7455	1.62863	1.72821	1.88114	1.96335	2.0036	1.61148	1.68452	1.88752	1.60503	1.89114	1.55958	1.4781	1.49666	1.66748	1.60902	1.39301	1.91616	1.68009	1.55106	1.67876	1.57301	1.606	1.33971	1.55074
22.95		2.0786	1.97927	1.63014	1.84836	1.75875	1.74351	1.84359	1.82152	1.94427	2.0682	2.1154	1.65005	1.85871	1.60068	1.9306	1.78235	1.63643	1.76723	1.67368	1.64304	1.47741	1.87434	1.86522	1.50741	1.66731	1.7279	1.67703	1.434	1.44207
22.96		1.95459	1.86771	1.63884	1.65201	1.72855	1.64495	1.79919	1.80879	1.77134	2.0303	1.87108	1.76219	1.96277	1.57984	1.83608	1.72786	1.64157	1.88489	1.67437	1.52429	1.50848	1.84753	1.8689	1.48387	1.8012	1.85423	1.59193	1.49918	1.39922
22.97		1.71019	1.88047	1.69189	1.88328	1.57107	1.53965	1.67755	1.74189	1.58843	1.82903	1.85975	1.83579	1.86188	1.58681	1.64932	1.71774	1.57211	1.80123	1.73206	1.52668	1.43733	1.84768	1.67746	1.43999	1.73722	1.69174	1.49306	1.48735	1.39315
22.98		1.6801	1.70653	1.64341	1.72158	1.47714	1.38551	1.67283	1.82373	1.53442	1.57814	1.8244	1.63755	1.72292	1.52166	1.58838	1.81969	1.56414	1.93413	1.67778	1.54812	1.37492	1.61443	1.62218	1.40182	1.69786	1.77777	1.43589	1.39631	1.37495
22.99		1.52452	1.5848	1.57445	1.68506	1.32776	1.36537	1.79375	1.65916	1.38509	1.44668	1.54031	1.48339	1.5952	1.34501	1.5081	1.61529	1.57745	1.88584	1.53518	1.43454	1.25666	1.41713	1.49722	1.26976	1.41476	1.6338	1.3541	1.33085	1.29683
23		1.43926	1.37642	1.55209	1.63783	1.3084	1.2629	1.76582	1.48104	1.35714	1.40378	1.45864	1.31374	1.40832	1.28681	1.51829	1.58386	1.45381	1.84303	1.44682	1.32522	1.21322	1.33062	1.30662	1.3204	1.38454	1.48707	1.3562	1.21958	1.37417
23.01		1.30089	1.29149	1.55539	1.4502	1.21697	1.25459	1.68948	1.38854	1.31528	1.35879	1.33286	1.23327	1.48267	1.26978	1.49677	1.50635	1.38803	1.71857	1.32103	1.26309	1.26515	1.25681	1.23578	1.31798	1.29982	1.41171	1.25018	1.18152	1.26576
23.02		1.27867	1.26659	1.54937	1.39689	1.21807	1.26117	1.57624	1.29645	1.19508	1.29567	1.29189	1.22737	1.50426	1.20161	1.39626	1.44978	1.26651	1.56991	1.24501	1.26466	1.18989	1.3056	1.22982	1.20656	1.24652	1.33562	1.19028	1.84147	1.21157
23.03		1.22017	1.28916	1.50375	1.40573	1.16898	1.22623	1.45026	1.28161	1.20556	1.25953	1.23536	1.22622	1.34739	1.20142	1.39333	1.42302	1.32066	1.48569	1.30167	1.29475	1.14372	1.23277	1.17727	1.21256	1.23302	1.39678	1.22979	1.61982	1.25981
23.04		1.19312	1.20198	1.32635	1.28012	1.14118	1.21001	1.33292	1.23922	1.13427	1.25489	1.17378	1.13808	1.37808	1.17345	1.20801	1.3127	1.2789	1.34124	1.22406	1.26005	1.13319	1.19387	1.10926	1.19634	1.19153	1.35606	1.15418	1.51396	1.15889
23.05		1.14712	1.19607	1.27518	1.32786	1.12454	1.16159	1.24823	1.17334	1.15862	1.26655	1.22496	1.11562	1.28614	1.16669	1.32813	1.25846	1.25822	1.32589	1.24524	1.19956	1.11837	1.1009	1.16038	1.24872	1.153	1.29432	1.16412	1.33251	1.14075
23.06		1.10756	1.18522	1.25182	1.26492	1.096985	1.10113	1.22511	1.17866	1.12072	1.23316	1.17634	1.14558	1.30312	1.11692	1.27775	1.20962	1.22432	1.31886	1.20293	1.21363	1.080678	1.32102	1.19741	1.1089	1.11193	1.20881	1.083543	1.293	1.13529
23.07		1.11081	1.16952	1.23048	1.20707	1.14737	1.097625	1.19722	1.1298	1.15823	1.21792	1.13038	1.1301	1.30399	1.071484	1.31067	1.16886	1.18985	1.36532	1.19661	1.18841	1.059802	1.22337	1.23331	1.15251	1.15599	1.14738	1.15355	1.23965	1.1337
23.08		1.13178	1.15535	1.23811	1.20726	1.10865	1.10141	1.19647	1.060115	1.14589	1.19261	1.08313	1.12469	1.29062	1.094161	1.14881	1.23634	1.15428	1.28994	1.20233	1.10815	1.059081	1.20872	1.183	1.11059	1.07459	1.22572	1.21707	1.11782	1.12554
23.09		1.17837	1.16673	1.21256	1.19364	1.11354	1.074208	1.23013	1.070508	1.18974	1.18518	1.10524	1.14141	1.28931	1.099921	1.17575	1.15113	1.21682	1.21717	1.16614	1.1316	1.025635	1.2222	1.13634	1.14271	1.11871	1.25654	1.14085	1.090879	1.091504
23.1		1.15843	1.11318	1.16419	1.15878	1.12339	1.09222	1.18134	1.10364	1.19122	1.18059	1.092561	1.084966	1.23723	1.066147	1.15526	1.15161	1.12673	1.25465	1.11697	1.11087	1.053846	1.11823	1.10496	1.13513	1.14665	1.1236	1.12803	1.061683	1.15633
23.11		1.1283	1.19548	1.17129	1.17433	1.099276	1.13642	1.1552	1.10743	1.16129	1.16623	1.092135	1.10324	1.1675	1.068435	1.24948	1.15318	1.13181	1.21635	1.129	1.13588	1.02328	1.04905	1.086484	1.10615	1.11196	1.17628	1.13035	1.16794	1.079379
23.12		1.092694	1.19311	1.18461	1.15241	1.059182	1.10953	1.17005	1.063106	1.15603	1.14997	1.1295	1.092186	1.22728	1.041363	1.21993	1.067745	1.19478	1.29195	1.033349	1.070019	1.048235	1.14126	1.11375	1.06465	1.064441	1.22045	1.1438	1.092902	1.1475
23.13		1.11359	1.14228	1.13895	1.19924	1.064628	1.081034	1.11541	1.1178	1.15626	1.13108	1.092558	1.062471	1.14398	1.065494	1.20839	1.22066	1.092773	1.15421	1.10449	1.042659	1.010995	1.17449	1.051247	1.048818	1.057113	1.1884	1.073443	1.10385	1.11246
23.14		1.084269	1.10637	1.24048	1.16245	1.054698	1.071595	1.12078	1.1651	1.15563	1.12228	1.13315	1.15722	1.28697	1.1015	1.23278	1.217	1.10136	1.21261	1.11677	1.10095	1.035633	1.14099	1.10216	1.067291	1.095208	1.24379	1.070088	1.089105	1.099441
23.15		1.086688	1.1287	1.18974	1.16231	1.061799	1.036434	1.18146	1.23839	1.10999	1.11876	1.14218	1.11562	1.22729	1.095375	1.16585	1.1416	1.10544	1.13683	1.14707	1.055647	1.029036	1.17831	1.07175	1.17067	1.086816	1.15091	1.11403	1.036399	1.20139
23.16		1.15041	1.093272	1.20178	1.23519	1.055038	1.050594	1.16092	1.21521	1.11784	1.16293	1.1341	1.09243	1.14816	1.094927	1.10592	1.10195	1.087082	1.16432	1.12028	1.065586	1.056669	1.23469	1.083191	1.088619	1.13263	1.18728	1.05029	1.059751	1.098016
23.17		1.090544	1.11741	1.19234	1.24844	1.082113	1.052876	1.2258	1.24505	1.11695	1.1032	1.10083	1.095531	1.17979	1.11604	1.16962	1.10904	1.13344	1.16245	1.18035	1.1375	1.10243	1.24577	1.064932	1.090892	1.088151	1.16457	1.069801	1.090759	1.087252
23.18		1.068146	1.17121	1.26454	1.2176	1.10303	1.12967	1.19164	1.26828	1.09029	1.092067	1.056441	1.09353	1.10411	1.059111	1.14029	1.06393	1.14676	1.16897	1.13671	1.040908	1.040564	1.16642	1.080221	1.057572	1.079227	1.11948	1.063192	1.070735	1.092786
23.19		1.058583	1.12432	1.21303	1.19619	1.07438	1.11357	1.12074	1.22103	1.13336	1.060673	1.12321	1.02427	1.15739	1.038016	1.20086	1.17402	1.11372	1.20722	1.10254	1.043704	1.075992	1.1204	1.087289	1.097971	1.065327	1.14507	1.10072	1.057925	1.10431
23.2		1.093516	1.11042	1.22531	1.15036	1.049131	1.080787	1.10904	1.10195	1.10853	1.1488	1.03515	1.06288	1.1075	1.035037	1.18579	1.20394	1.14876	1.24473	1.12453	1.060747	1.093073	1.21028	1.13144	1.080088	1.029185	1.07827	1.053689	1.062188	1.12405
23.21		1.097064	1.08055	1.20767	1.099623	1.066446	1.08327	1.1004	1.1419	1.10184	1.16413	1.13437	1.080954	1.16858	1.040867	1.1458	1.10813	1.094361	1.14276	1.15952	1.072392	1.011529	1.1823	1.072744	1.080155	1.048967	1.094327	1.06479	1.075462	1.061146
23.22		1.052434	1.07536	1.17554	1.14016	1.07429	1.01523	1.082388	1.1158	1.068965	1.051862	1.063148	1.094299	1.17564	0.989303	1.10062	1.17733	1.054912	1.20484	1.087933	1.064127	1.026539	1.16534	1.078697	1.075548	1.081131	1.14723	1.035586	1.0419	1.041249
23.23		1.076149	1.11911	1.12931	1.12183	1.075044	1.080343	1.070254	1.15666	1.020412	1.093698	1.07695	1.073451	1.15358	1.056663	1.094501	1.12392	1.07337	1.21759	1.10258	1.10033	1.013226	1.34157	1.10254	1.038777	1.13285	1.10682	1.10973	1.055048	1.073908
23.24		1.0912	1.083591	1.13869	1.077245	1.10241	1.03434	1.13755	1.081789	1.05805	1.09276	1.073178	1.12701	1.10459	1.040157	1.16996	1.12686	1.077226	1.19536	1.076208	1.05815	1.11497	1.26157	1.083229	1.018242	1.11645	1.11786	1.066094	1.081289	1.094284
23.25		1.089484	1.094197	1.19595	1.028421	1.10403	1.052961	1.15582	1.12396	1.053163	1.095152	1.054722	1.11466	1.2466	1.095732	1.16552	1.18426	1.08443	1.18774	1.10394	1.089004	1.058447	1.16903	1.11158	1.073369	1.081799	1.091523	1.0001202	1.14725	1.037825
23.26		1.091181	1.099296	1.13335	1.10563	1.075024	1.067794	1.17297	1.074507	1.084083	1.047544	1.074063	1.095191	1.20887	1.093482	1.10702	1.14671	1.075353	1.17386	1.10535	1.051847	1.048877	1.16561	1.050608	1.071793	1.11978	1.049666	1.14958	1.077396	1.052463
23.27		1.076398	1.060713	1.12444	1.11681	1.040821	1.073071	1.08864	1.068359	1.068694	1.04197	1.10468	1.072514	1.1637	1.043912	1.11587	1.10974	1.086131	1.13104	1.06942	1.12005	1.070221	1.13452	1.054517	1.07272	1.078121	1.11148	1.12854	1.13411	1.095602
23.28		1.090985	1.093304	1.13021	1.094068	1.05557	1.07595	1.17934	1.091458	1.079136	1.11055	1.050297	1.096347	1.13787	1.041315	1.12531	1.098618	1.092924	1.21761	1.099543	1.067783	1.051313	1.11711	1.019683	1.078376	1.051809	1.07609	1.075013	1.18098	1.12171
23.29		1.053035	1.041986	1.083436	1.078276	1.045267	1.026167	1.098328	1.089463	1.056605	1.08819	1.12513	0.993906	1.076606	1.01941	1.13925	1.097746	1.055998	1.1527	1.14288	1.070408	1.027528	1.21472	1.071156	1.098229	1.050096	1.11762	1.030158	1.10094	1.058196
23.3		1.09038	1.062788	1.070749	1.024029	1.056727	1.030562	1.082239	1.11756	1.075803	1.035085	1.0775	1.066719	1.13995	1.036829	1.11888	1.17001	1.10719	1.073392	1.11781	1.079491	1.058786	1.16189	1.11086	1.10872	1.086134	1.061227	1.088293	1.073676	1.074951
23.31		1.090411	1.079825	1.089276	1.12829	1.06228	1.049631	1.081631	1.15323	1.03523	1.035724	1.094719	1.091886	1.056191	1.087931	1.11951	1.11103	1.14189	1.10163	1.083087	1.082276	1.077995	1.1264	1.023892	1.066862	1.073268	1.084754	1.023921	1.067391	1.068988
23.32		1.04437	1.041011	1.067084	1.11404	1.037552	1.083948	1.082607	1.083555	1.11203	1.06821	1.081539	1.11373	1.14424	1.022781	1.093193	1.038677	1.091752	1.10408	1.055995	1.063505	1.025093	1.10684	0.986101	1.060341	1.067189	1.11647	0.9980608	1.047475	1.011444
23.33		1.074153	1.064798	1.065599	1.081713	1.081277	1.040145	1.065618	1.046709	1.06876	1.015552	1.058454	1.041353	1.12386	1.027755	1.031703	1.020782	1.09318	1.086285	1.026172	1.061906	1.039217	1.096037	0.989088	1.029443	1.094995	1.097698	1.051057	1.045476	1.056213
23.34		1.05867	1.068945	1.045508	1.10977	1.090758	1.0087379	1.092778	1.087108	1.024779	1.076876	1.03836	1.10907	1.11555	1.037522	1.039381	1.07123	1.052906	1.094223	1.08507	1.057215	1.075868	1.032588	1.059053	1.1505	1.035626	1.068858	1.046558	1.037868	1.083822
23.35		1.042271	1.092177	1.059932	1.090367	1.035933	1.040231	1.048512	1.11797	1.090259	1.042555	1.084184	1.012603	1.08625	1.074874	1.10796	0.9963468	1.043271	1.096288	1.059601	1.045164	1.045192	1.13132	1.074378	1.11032	1.016259	1.024945	1.038094	1.099475	1.055261
23.36		1.067307	1.049072	1.049949	1.083177	1.059768	1.085465	1.10182	1.13521	1.052497	1.041111	1.070462	1.065381	1.10167	1.028009	1.085716	1.034202	1.072251	1.077237	1.055037	1.053329	1.038279	1.11818	1.040308	1.052687	1.082385	1.049088	1.049926	1.081214	1.067653
23.37		1.022241	1.084922	1.078499	1.052449	1.080199	1.030797	1.047369	1.080391	1.081975	1.096991	1.10371	1.073078	1.13523	1.006945	1.17489	1.08871	1.081275	1.074338	1.11327	1.052826	1.069835	1.040051	1.080385	1.14789	1.050474	1.13922	1.060497	1.092003	1.0028551
23.38		1.061857	1.047602	1.10356	1.078553	1.10155	0.987121	1.086346	1.077363	1.10172	1.072183	1.064991	1.081078	1.084907	1.052957	1.085315	1.028429	1.082262	1.077947	1.035294	1.056703	1.02761	1.040078	1.040024	1.030803	0.989218	1.088639	1.062412	1.013047	1.10513
23.39		0.9967875	1.031898	1.12031	1.095787	1.065635	1.046327	1.057246	1.090173	1.076683	1.057579	1.057138	1.1131	1.097744	1.017063	1.04894	1.0097163	1.048704	1.041085	1.028874	1.046886	1.010241	1.055403	1.12162	1.075537	1.016174	1.0020718	1.049918	1.074108	1.033712
23.4		1.036763	1.0016604	1.12185	1.044762	1.054866	1.048742	1.030911	1.052982	1.0079936	1.044059	1.034598	1.063581	1.064535	0.975006	1.057297	1.012187	1.034648	1.074409	1.046055	1.046794	1.037391	0.957395	0.985386	1.16219	1.038741	1.067591	1.089416	1.031247	1.044459
23.41		1.010659	1.039552	1.075913	1.068296	1.061194	1.04678	0.9959559	1.055144	1.10481	1.085159	1.019197	1.02068	1.087897	1.032181	1.069765	1.04424	1.044623	1.03309	1.089693	1.04599	1.019015	1.046956	1.025639	1.092158	1.016602	1.069928	1.05049	1.092415	1.056973
23.42		1.058618	1.06589	1.096045	1.074858	1.035526	1.044071	1.058048	1.046687	1.06426	1.061245	1.046105	1.02738	1.037559	1.062051	1.10781	1.076926	1.0091798	1.09049	1.045598	1.039066	1.02476	1.12805	1.046204	1.095984	1.096581	1.10567	1.048893	0.9952702	1.085182
23.43		1.065536	1.057754	1.092906	1.06886	1.085705	1.074401	1.056045	1.037247	1.049447	1.054448	1.031979	1.1038	1.090814	1.024576	1.045623	1.067014	0.9908846	1.074347	1.055807	1.027767	1.0099026	1.13513	1.027514	1.035953	1.024018	1.091728	1.0079204	1.035213	1.071805
23.44		1.05218	1.080405	1.10707	1.065965	1.064473	1.043761	1.034082	1.11883	1.0066205	1.098351	1.071955	1.031151	1.058304	1.0041112	1.064743	1.073133	1.049953	1.092492	1.045606	1.018801	1.01668	1.1772	1.069252	1.045228	1.0025764	1.088667	1.048375	1.030118	1.06527
23.45		1.022468	1.057227	1.098162	1.048707	1.084078	1.053604	1.083823	1.13121	1.07295	1.075605	1.091541	1.033923	1.063857	1.06473	1.070853	1.018505	1.07584	1.089511	1.00035675	1.036031	1.012385	1.1029	1.048685	1.094768	1.057554	1.10176	1.067188	1.063201	1.039622
23.46		1.061431	1.037458	1.063546	1.0615	1.084527	1.02761	1.070733	1.075744	1.056605	1.066869	1.093257	1.047655	1.02854	1.045913	1.073486	1.073422	1.12184	1.080456	1.079834	1.028457	1.055174	1.051583	1.070008	1.093684	1.064608	1.055502	1.014653	1.092273	1.030662
23.47		1.030201	1.056179	1.060326	1.099322	1.058842	1.066585	1.081273	1.030388	1.049164	1.001681	1.049275	1.077876	1.022684	1.089799	1.028191	1.06869	1.11194	1.061463	1.047327	0.968248	1.079151	1.04703	1.009135	1.045905	1.018501	1.044412	1.043069	1.072952	1.084274
23.48		1.081417	1.13235	1.11377	1.073434	1.047825	1.042359	1.050819	1.055845	1.061007	1.045402	1.061973	1.096791	1.087646	1.04656	1.032709	1.064132	1.091462	1.028966	1.076774	1.03591	1.047991	1.068538	1.051225	1.055422	1.11655	1.053137	1.035537	1.01263	1.057158
23.49		1.036884	1.095638	1.083771	1.094358	1.035074	1.028483	1.074044	1.022102	1.023097	1.10363	1.046066	1.039728	1.086715	1.038659	1.079133	1.03592	1.086963	1.10887	1.077041	1.050036	1.022543	1.10104	1.017194	1.027719	1.064498	1.044234	1.054519	1.06446	0.977301
23.5		1.051012	1.074281	1.06002	1.062358	1.024632	1.040778	1.032343	1.025904	1.022786	1.083945	1.091964	1.040796	1.065534	1.035051	1.006955	1.07739	1.0056597	1.067629	1.070631	1.05219	1.021749	1.082851	1.018038	1.016909	1.075751	1.025294	0.99940389	0.96832	1.043123
23.51		1.11932	1.032924	1.034568	1.035926	1.032041	1.014346	1.032302	1.033853	1.048571	0.99922113	1.054632	1.045949	1.047153	1.019261	1.094948	1.064191	1.023357	1.01836	1.099227	0.9900889	1.072988	0.99944038	1.032187	1.028354	1.03825	1.027153	1.018165	1.018765	1.052548
23.52		1.077666	1.069808	1.082255	1.097219	1.073464	1.047379	0.99917633	1.041745	1.076831	1.032874	1.036835	1.017881	1.049165	1.061895	1.093753	1.04105	1.063246	1.068461	1.065072	1.032315	1.046878	1.14196	1.085609	1.059325	1.052032	1.012021	1.12785	1.07564	1.088245
23.53		1.077301	1.090552	1.051889	1.10603	1.027706	1.01041	1.073871	1.031249	1.03302	1.060051	1.08217	1.019301	1.039652	1.014503	1.12441	1.092583	1.062563	1.035614	1.11767	1.021323	1.048832	1.14613	1.015843	1.054769	1.055061	1.085445	1.01483	0.967117	1.052605
23.54		1.074803	1.0564	1.04282	1.077812	1.072605	1.027565	1.058051	1.048245	1.037807	1.024802	1.091282	1.089473	1.055777	1.016409	1.079781	1.033541	1.045099	1.09397	1.066369	0.9924115	1.026663	1.10746	1.0058096	1.04959	0.970255	1.04115	1.10174	1.0081043	1.031695
23.55		1.011785	1.066326	1.068997	1.19429	1.07529	1.065073	0.9924178	1.06265	0.9933009	1.062879	1.03935	1.065219	1.019093	1.034639	1.071682	1.054944	1.02921	1.10276	1.064172	1.025663	1.016785	1.10338	1.034327	1.066158	1.02505	1.035282	1.043673	1.045244	1.088815
23.56		1.057735	1.071632	1.078899	1.15971	1.07236	1.06687	1.071091	1.067166	1.051741	1.098567	1.030593	1.025598	1.08229	1.070386	1.093808	1.040182	0.978703	1.19274	1.055093	1.065286	1.037233	1.03567	1.079279	1.081575	1.073275	1.098787	1.044424	1.055005	1.074662
23.57		1.075452	1.017872	1.051846	1.16561	1.077959	1.059536	1.067386	1.03788	1.067964	1.0092337	1.073939	1.066072	0.9998759	1.078899	1.0062516	1.052337	1.055986	1.071093	1.066488	1.056252	1.039678	1.10134	1.032551	1.053955	1.09745	1.1116	1.073423	1.0015384	1.060555
23.58		1.056066	1.079658	1.092907	1.10735	1.027734	1.060463	1.099155	1.068082	1.028978	1.081691	1.066259	1.02559	1.061221	1.13945	1.14618	1.06442	1.028105	1.14368	1.050457	1.035237	1.004156	0.975907	1.061368	1.024295	1.0174	1.067102	1.071345	1.061253	1.043122
23.59		1.044249	1.047262	1.093624	1.10262	1.053646	1.049914	1.049269	1.052747	1.032825	1.040922	1.066877	1.0089283	0.9975598	1.013532	1.060955	0.992342	1.072704	1.078864	1.11072	1.060614	1.050252	1.060175	0.963948	1.038282	1.10857	1.074719	1.075562	1.016801	0.9945993
23.6		1.08519	1.069368	1.029558	1.102	1.044683	1.073875	1.054362	1.048165	1.0031404	1.012307	1.050875	1.041063	1.080842	1.04822	1.021263	1.10876	1.0062962	1.087326	1.06143	1.045777	1.0058231	1.037253	1.0015642	1.082398	1.026449	1.12075	1.036814	1.037924	1.026803
23.61		1.071942	1.027679	1.10051	1.053449	1.048598	1.02988	1.0041828	1.0049697	1.021848	1.055378	1.044555	1.06722	1.15398	1.069946	0.9974922	1.11334	1.023329	1.0028919	1.066834	1.016041	1.058358	1.035995	0.9981775	1.044133	0.9933713	1.039142	1.050339	0.985906	1.090398
23.62		1.083186	1.011289	1.043587	1.035733	1.0024129	1.038648	1.044193	1.065012	1.006966	1.038849	1.0013377	1.051129	1.2326	1.064798	1.090604	1.098827	1.037377	1.029232	1.063642	1.067438	1.053124	1.0029896	1.057409	1.03915	0.9921727	1.024424	1.093207	0.975652	1.017179
23.63		1.073973	0.9948075	1.031276	1.026248	1.022823	1.014123	1.016857	1.02053	1.066979	1.031888	1.075547	1.072053	1.19153	1.032411	0.9973852	1.084157	1.065111	1.099891	1.04385	1.001009	1.027395	1.077644	1.027819	1.03662	1.074066	1.041983	1.027701	1.020239	1.055292
23.64		1.051819	1.023183	1.053523	1.049777	1.0055369	1.070475	1.035431	1.023842	0.987117	1.049493	1.039438	1.057665	1.18546	1.06599	1.042612	1.065052	1.010338	1.06222	1.035221	1.035437	1.028475	0.960977	0.986679	1.021535	1.02761	1.026079	1.11721	1.080794	1.041032
23.65		1.04077	0.9963093	1.071448	1.070417	1.046386	1.0305	1.073425	1.049586	1.082183	1.035732	1.024526	1.037191	1.097501	0.99919347	1.11465	1.097081	1.019382	1.058355	1.061494	1.027187	1.035441	1.034786	1.036197	1.072745	1.0164	1.081074	1.045351	1.048405	1.038319
23.66		1.04032	1.040239	1.040598	1.071719	1.036362	1.025663	1.033331	1.03781	1.036479	1.033041	1.044174	1.056752	1.1559	1.011729	1.030228	1.064503	1.066347	1.076211	0.982942	1.013561	1.020517	1.017646	1.035833	1.024072	1.041312	1.054095	1.068127	1.028951	1.041536
23.67		1.072539	1.036305	1.069613	1.032633	1.034624	1.029011	1.080217	1.052299	1.030846	1.034806	1.040181	1.014313	1.076742	1.034916	1.13606	1.085828	1.066912	1.084961	1.072678	0.9945217	1.0065772	1.047257	1.10297	1.047396	1.023242	1.05915	1.07532	1.075491	1.058678
23.68		1.054485	1.064263	1.038596	1.081353	1.066187	1.042331	1.065748	1.032135	1.025869	1.032621	1.034883	1.043713	1.083335	1.06088	1.067046	1.053128	1.076614	1.027634	1.010511	1.029604	1.0073764	1.067546	1.081428	1.013064	1.010232	1.062928	1.068057	0.989578	1.0072215
23.69		1.066261	1.06878	1.042743	1.043822	1.022579	1.050925	1.059778	1.021641	1.011661	1.077518	1.049303	1.062287	1.13305	1.068677	1.051376	1.059453	1.085801	1.042249	1.038883	1.035295	1.059262	1.039592	1.065602	1.013619	1.088864	1.071723	1.071919	1.08003	1.093635
23.7		1.081818	1.037741	1.055089	1.046633	1.021076	1.010753	1.054301	1.052157	1.050049	1.057802	1.032762	1.061506	1.049995	1.0058089	1.0478	1.014042	0.9938489	1.038575	1.017967	0.960869	1.014589	1.023968	1.024087	1.032225	1.068832	1.062394	1.088836	1.08921	1.017812
