Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15
38.41	1.032624	1.058294	1.032752	1.038167	1.0087384	0.98284	1.0058148	1.033607	1.0048294	0.9955138	1.071253	1.058962	1.015931	1.10402	1.040569
38.42	1.026992	1.02007	1.036049	1.041967	1.071673	1.036461	1.034876	0.956067	1.013253	1.052678	0.980678	1.046721	1.017882	0.9907267	1.024324
38.43	1.032205	1.041697	1.017893	1.017579	1.032908	1.012471	0.976336	1.04954	1.049662	0.9959809	1.0019247	1.037507	1.0042514	1.11887	1.0097845
38.44	1.024259	1.052876	1.02238	1.012465	1.051851	1.00098351	1.03783	1.00098128	1.092673	0.971595	1.022047	0.962664	1.022532	1.071854	1.030232
38.45	1.037913	1.013328	1.01025	1.037771	1.083214	0.983842	1.033702	0.9944187	1.058198	1.0052883	1.022898	1.029509	0.974363	0.962219	1.0539
38.46	1.010902	1.012155	1.006837	1.010429	1.0070773	1.059073	1.021485	1.020627	1.027938	0.985865	1.051067	1.012116	1.0035402	1.072369	1.025183
38.47	1.049246	1.045524	1.037496	1.030814	1.050554	1.076828	0.9952618	1.016902	1.024796	1.014334	1.000737	0.9971028	1.042884	1.0012576	1.10738
38.48	0.996029	1.03422	0.975773	1.039391	1.023314	1.060108	1.020054	0.989831	1.045037	0.976935	1.046306	1.047751	0.972078	0.9945683	1.032384
38.49	1.031114	1.0041114	0.988765	1.030194	1.00068394	0.98202	1.073924	1.043718	0.96348	1.012268	1.008399	1.078894	0.9938182	0.98205	1.048702
38.5	1.011135	1.032324	1.018965	1.021209	1.033071	1.0032382	1.051101	1.027747	1.060355	0.99960282	1.03593	1.007366	1.026635	1.0053084	1.01047
38.51	1.0064911	1.023387	1.010644	1.029154	1.017692	0.986499	0.9937753	0.951772	1.033724	1.034452	1.013102	1.028053	1.018114	1.017954	1.017833
38.52	1.0085753	1.025	0.9937944	0.982221	0.988969	1.055017	1.028952	0.964936	1.037872	1.018297	1.055384	1.0009924	0.984907	1.043624	1.0040588
38.53	1.036736	1.058404	0.989839	1.019658	1.057818	0.9922354	1.043956	1.056844	1.075775	1.055649	1.065064	1.0048368	0.97433	1.1085	0.9946005
38.54	1.02963	1.030544	1.001783	1.055787	1.031994	0.97384	1.05425	1.0017356	1.030789	1.010402	1.015691	0.953056	1.0227	1.078926	1.007312
38.55	1.012555	1.039922	0.982695	1.037794	1.038018	1.049597	1.00066758	0.982459	1.059618	0.9908487	1.046606	1.14504	0.974874	1.030062	0.972467
38.56	1.022246	1.033589	1.017532	1.02631	1.067771	1.077986	1.13582	1.0083035	1.0681	1.073646	1.049925	1.14133	1.032705	1.067354	1.023375
38.57	1.002931	1.021621	1.040725	1.016938	1.00083853	0.952438	1.0013757	0.980946	1.032171	1.035059	1.020539	1.25442	1.042376	1.040445	1.05771
38.58	1.047983	1.075315	0.989771	1.01322	1.14153	1.040637	1.024114	1.075885	1.05273	1.092074	1.046131	1.1789	1.032894	1.021196	1.0041728
38.59	1.024287	1.047013	1.0011731	1.013606	1.004144	0.986262	1.032016	1.059157	1.069173	0.984002	1.02986	1.1373	1.057173	1.066464	1.026808
38.6	1.034453	1.03819	1.016448	1.021264	1.06685	1.0039947	1.14458	1.090477	1.0047615	1.085682	1.062914	1.050002	1.032311	1.055386	0.972145
38.61	1.020893	1.022303	1.035108	1.052564	1.014211	1.058335	0.994583	1.029734	1.052323	0.98049	1.12619	1.06691	0.973068	0.943045	1.048431
38.62	1.0026728	1.019663	1.043771	1.020666	0.9977313	0.984427	1.060557	1.0074473	1.0047221	0.965327	0.97957	1.050361	1.08431	0.973064	1.035123
38.63	1.014564	1.058225	1.022286	1.05785	1.039332	1.02258	1.044917	0.981008	1.087662	1.070164	1.037044	1.048324	0.982601	1.014372	1.037095
38.64	0.99948508	1.017308	1.0014189	1.028047	1.032466	1.0066752	1.06451	1.031448	1.050036	1.043204	1.063059	1.073626	1.0038986	1.038518	0.978155
38.65	1.022984	1.026338	1.026616	1.049908	1.04366	1.022795	1.021565	1.015167	0.970772	0.958457	1.0037857	1.032862	1.031032	1.095442	1.07739
38.66	1.026201	1.068873	1.027681	1.037397	1.078307	1.029642	1.040376	1.0021503	0.9936768	0.994684	0.974641	1.00499	1.020647	1.072154	1.0010317
38.67	1.015641	1.018983	1.044736	1.0095253	1.05512	1.058983	1.019417	0.9933002	1.018825	1.015531	0.967423	1.038471	0.993753	1.083038	1.061469
38.68	1.024707	1.040377	1.051841	1.018267	1.072397	1.0031971	1.07124	1.0093526	1.041438	1.022103	1.053458	1.023207	0.96156	1.056955	0.95347
38.69	1.027415	1.069375	1.046641	1.0454	0.976922	0.9963267	1.0028678	1.071005	1.011751	1.04248	1.036434	1.039039	1.058366	1.070629	0.9945837
38.7	1.00086912	0.9908378	1.03909	1.019385	1.051191	1.021656	1.055403	0.941794	1.044728	0.9989591	1.036375	1.041966	0.956248	1.057369	0.9926081
38.71	1.021927	1.073941	1.039178	1.039298	1.048214	1.000029007	1.064284	0.957026	1.063061	1.025138	1.059421	0.9962978	0.945861	1.068745	1.031681
38.72	1.027135	1.042102	1.0029617	1.029288	1.010419	0.966799	1.057758	1.04796	1.006583	0.948114	1.047094	1.053341	1.047149	1.018566	1.051543
38.73	1.028387	1.060171	0.9918709	1.019731	1.059687	1.036378	1.12488	1.073882	1.063813	1.019075	1.080679	0.981165	0.9940094	1.0096019	1.024104
38.74	1.023314	1.04253	1.063652	1.066792	1.024218	1.0063992	1.13944	1.034332	1.097252	0.98286	0.99535	1.012171	0.989301	1.039258	0.9917925
38.75	1.034414	1.031723	1.029588	1.032978	1.014321	1.011431	1.019165	0.9928788	1.018583	0.989877	1.047717	1.03434	1.065695	1.048518	1.026095
38.76	1.019049	1.041159	0.988494	1.029363	0.989715	0.9821	1.028625	0.9915239	1.029384	1.033709	1.011095	1.047346	0.98122	1.1226	1.01709
38.77	1.019831	1.054699	1.0036621	1.02756	1.086709	1.061623	0.992296	1.0044729	1.059444	1.028668	1.063548	1.02453	1.076516	1.067737	1.027532
38.78	1.021081	1.019225	1.060797	1.018094	1.019565	0.987954	1.056314	1.01877	1.032563	0.970862	0.99906847	0.9954305	0.982317	1.017214	1.068688
38.79	1.030182	1.048975	1.037297	1.027976	1.07641	1.043904	1.031288	1.042189	1.033893	1.0093227	0.928372	1.01691	1.012929	1.049491	1.080742
38.8	1.025484	1.016689	1.018906	1.040366	0.983758	0.9937244	1.072265	0.982801	0.987285	0.98381	1.050361	0.94656	1.02863	1.0081217	0.979082
38.81	1.039648	1.014375	1.046992	1.041991	1.069982	1.0078156	1.00087743	1.04801	1.045512	0.968428	1.038718	1.068572	0.99932709	1.040668	1.074655
38.82	1.011252	1.010188	1.011344	1.022519	1.047835	1.036034	1.0088749	1.36885	1.057907	0.9978428	0.933834	1.028008	1.029182	1.0065455	1.042938
38.83	1.037857	1.036426	0.990384	1.020025	1.11296	0.981857	1.004442	1.27734	1.0091208	1.013749	0.946102	1.066756	1.016998	1.028276	1.041712
38.84	1.020836	1.023417	1.025824	1.05009	1.045819	1.019787	1.0063217	1.16314	1.037568	1.012517	1.05933	0.977686	1.052556	1.036057	0.956206
38.85	1.0096992	1.033918	1.035801	1.016337	1.056833	1.03384	1.022644	1.1504	1.0097771	0.9957044	1.017296	1.0036509	1.022247	1.049057	1.0029492
38.86	1.033168	1.034561	1.048185	1.031457	1.03288	1.010155	1.039363	1.14796	1.020262	1.041896	1.031288	1.0091895	0.989722	1.02519	0.9900357
38.87	1.032114	1.043963	1.053663	1.043099	1.056758	1.043937	1.06876	1.14379	1.054473	1.067089	1.10263	0.9973986	0.9931236	1.049515	1.046816
38.88	1.0064776	1.037087	1.044862	1.019562	1.019294	1.024091	1.036625	1.11141	1.027845	0.9962831	0.984236	1.049262	1.019576	1.08552	0.9970642
38.89	1.035132	0.99968294	1.015446	1.0081277	0.980185	1.039819	1.063294	1.09718	0.9950375	1.0034343	1.040924	1.015033	1.00018699	1.064465	1.054386
38.9	0.9945651	1.042405	1.007952	1.022347	1.026452	0.964061	1.062772	1.04259	0.966644	0.9963462	1.021491	1.043704	1.011628	1.001579	1.030986
38.91	1.062745	0.99956139	1.029054	1.041526	1.041797	1.013833	1.015759	1.050529	1.072171	1.066898	1.036667	0.9941981	0.98506	1.038468	1.033308
38.92	1.050378	1.02194	1.029873	1.031041	1.024752	1.049622	0.980703	1.01172	1.041811	1.0056903	1.031839	0.9926919	1.0057801	1.019179	1.020337
38.93	1.056035	1.048464	1.026626	1.036826	1.046507	1.030793	1.072496	1.049364	1.002098	1.024886	1.010664	1.043877	1.045645	1.0025573	1.010266
38.94	1.032985	0.9910872	1.012817	1.049703	1.018632	1.077275	0.9915164	1.03216	1.003116	1.021752	1.042089	1.064346	0.988287	1.021544	1.0015907
38.95	1.038228	1.040268	1.024568	1.03626	1.06327	1.10564	1.074031	0.9909796	1.072794	0.9960964	0.972683	0.981402	1.025492	0.970635	0.982894
38.96	1.024645	1.036129	1.033321	1.065987	1.04718	1.064105	1.12572	1.048765	1.057596	0.967154	1.025051	1.034822	1.014579	1.11918	1.040446
38.97	0.9971494	1.025032	1.036616	1.03229	1.0088033	1.082049	1.05562	1.042671	1.085054	0.95815	1.0082357	1.050579	1.062064	1.10912	1.053557
38.98	1.06526	1.068705	1.014873	1.018311	1.057646	1.079735	1.064028	1.072717	1.10401	1.11832	1.061521	1.049356	1.061133	1.11532	0.988739
38.99	1.03608	0.9952175	1.018407	1.032069	1.056238	1.017083	1.052901	1.070548	1.01837	0.989107	1.065291	1.027945	1.029067	1.015697	0.967219
39	1.049692	1.053264	1.018238	1.023466	1.089849	1.10662	1.048869	0.974211	1.052097	1.030822	1.060947	0.988203	1.069407	1.031691	1.0028414
39.01	1.011203	1.015193	1.017956	1.011054	0.9952248	1.058459	1.038347	1.01312	1.023205	0.998932	1.027705	1.015199	0.9943271	0.978185	1.044073
39.02	1.01754	1.03304	1.0084465	1.02338	1.050647	1.037848	1.049031	1.0056478	1.033479	1.070441	1.052719	1.041609	1.042704	1.094636	1.0094779
39.03	1.036889	1.039322	1.040966	1.015174	1.057502	1.021278	1.02051	1.012753	1.052567	1.044493	1.090336	1.089111	1.069168	1.028752	1.027276
39.04	1.020532	1.041271	1.052714	1.032582	1.019918	1.10311	1.10375	1.020904	1.085679	1.011314	0.98186	1.064062	1.061789	1.025529	1.02363
39.05	1.029907	1.017173	1.020574	1.04282	0.977148	1.051826	1.048525	1.029423	1.028586	0.9985055	1.013286	1.19135	0.971914	1.065584	0.98403
39.06	1.0078414	1.041304	1.04008	1.021882	1.054333	0.9976961	1.064453	1.040928	1.046005	0.953158	1.033194	1.1406	1.016708	1.073157	1.013862
39.07	1.0085182	1.029834	0.9959886	1.0083269	1.0028687	1.035945	1.0038178	0.973833	1.0453	1.047375	0.965367	1.091357	1.061777	0.953191	1.0038514
39.08	1.012461	1.034124	1.064846	1.025369	1.036905	0.977689	1.032862	1.0008246	0.987729	0.985606	1.010626	1.0702	1.012339	1.027571	1.0091999
39.09	1.013936	1.023006	1.044295	1.025702	1.032786	1.069982	1.0079136	1.026942	1.041953	0.973983	1.10116	1.079609	0.9843	1.046953	1.036684
39.1	1.0087494	1.025595	1.013085	1.0028373	1.02911	1.4426	1.073381	1.037183	1.011452	1.0017658	1.0096272	0.988908	1.024385	1.027207	0.99926835
39.11	1.046014	1.0099049	1.077443	1.048468	1.068669	1.35415	1.014977	1.015471	1.023198	1.033163	1.064303	1.085041	1.054725	1.013391	1.039248
39.12	1.020262	1.0073869	1.068714	1.062052	1.056014	1.25919	1.06094	1.036075	0.939792	0.9925926	0.976716	1.042673	1.094843	1.016905	1.061068
39.13	1.032312	1.014645	0.969084	1.025386	0.99986766	1.13853	1.052324	1.016582	1.037463	0.961295	1.021505	0.977024	1.026757	1.099458	1.05925
39.14	0.9953079	1.035034	1.01301	1.011172	1.017657	1.12653	1.079449	1.029244	0.9989767	1.058104	1.005827	1.01542	1.054507	1.034514	1.0029491
39.15	1.025226	1.030478	1.024169	1.0085936	1.029822	1.1089	1.021307	1.0099539	1.013881	0.967017	1.013935	0.999035	1.026333	1.018052	0.999965812
39.16	0.9968939	1.047235	1.063637	1.03097	1.017276	1.46924	1.026658	1.014254	0.988395	0.981165	1.063753	0.981259	1.034844	1.04967	1.039108
39.17	1.023988	1.025158	1.04355	1.025246	1.01187	1.51264	1.020276	1.023404	1.055999	0.932755	1.047241	0.9975771	1.025192	1.074882	1.013256
39.18	1.033184	1.041574	1.0047817	1.045207	1.00051269	1.29005	1.077122	1.020821	1.045959	1.025156	0.987746	1.015574	1.047494	0.978229	0.9698
39.19	1.019541	1.021262	0.984335	1.033194	1.027991	1.22406	1.065243	1.0032853	1.0031312	1.058939	0.978232	1.034854	1.021077	1.094654	1.066902
39.2	1.030629	1.039845	0.9957528	1.032485	1.0072648	1.20202	1.047641	0.959013	1.060173	1.025235	1.031445	1.0076945	1.058552	1.016879	1.02254
39.21	1.025231	1.041092	1.0085925	0.99915517	1.025271	1.14067	0.984983	1.0029601	1.046544	1.028509	0.985879	1.0046013	1.015883	1.067017	0.9932328
39.22	1.033939	1.020974	1.055274	0.989299	1.066024	1.07274	1.060633	1.03135	1.094872	1.054357	0.9956201	1.027126	0.987617	1.064044	1.011258
39.23	1.019771	1.026176	1.020289	1.017442	1.07966	1.066847	1.042386	0.9940627	1.05652	1.0619	1.00022973	1.018165	1.098791	1.12054	1.01062
39.24	1.036701	1.01705	1.02507	1.049019	1.047711	1.11596	1.050872	1.053285	0.99981337	1.075654	1.06844	1.046866	1.091237	0.986093	1.074223
39.25	1.022714	1.041277	1.022914	1.044938	1.032595	1.079695	1.051522	1.050355	1.048068	1.01256	1.0027413	1.039924	1.0095806	0.9926651	0.92765
39.26	1.026752	1.05353	1.0060623	1.02769	1.010024	1.074967	1.027995	1.071163	1.037965	1.03406	0.9978531	1.012621	0.983095	1.054149	0.9917457
39.27	1.018829	1.02059	1.0010274	1.042707	1.10308	1.075795	1.14925	0.9911229	1.027699	1.076877	1.10248	1.078694	1.0037438	1.07175	1.0075913
39.28	1.019712	1.030302	1.045722	1.023396	0.973173	1.071856	1.070485	0.987676	1.04576	0.980188	1.0081091	1.030984	1.057489	0.968727	1.031133
39.29	1.026448	1.042879	1.024699	1.039214	1.084769	1.041951	0.995658	1.021622	1.030501	0.986131	1.11638	1.061384	1.03105	1.056373	1.010703
39.3	1.034138	1.009396	1.029989	1.0065719	1.091035	0.982253	1.074594	1.00028322	0.973484	1.027623	1.062806	1.059281	1.019994	1.075022	1.017212
39.31	1.024656	1.044484	1.038139	1.034938	1.094231	1.017621	1.06026	0.9910275	1.011662	1.024226	1.05892	1.041632	1.089695	1.064673	1.01593
39.32	0.9922668	1.041276	1.016088	1.032381	0.975566	1.0024132	1.071709	1.10948	1.037839	1.029622	0.977057	1.026409	0.975283	1.079275	0.9978124
39.33	1.0008446	1.066683	1.0142	1.019674	0.99960545	1.011097	1.050522	1.10819	1.018081	1.038068	1.0062491	1.017419	0.956481	1.027474	1.034572
39.34	1.024102	1.0067644	1.023113	1.033813	1.029571	0.918471	1.02925	1.053205	1.029803	0.981385	1.080462	1.048776	0.974119	0.986971	1.027597
39.35	1.020861	1.010828	1.067433	1.028399	0.977941	1.046108	1.020488	1.070812	1.10124	0.960088	1.010438	1.015942	1.05203	0.9908605	1.0088894
39.36	1.041195	1.028453	1.034797	1.010523	1.0095651	1.0548	1.056673	1.085689	1.042551	1.019203	0.9982729	1.0099824	1.0068476	1.016785	0.982103
39.37	1.037365	1.047796	1.038427	1.032991	1.031757	0.9927965	1.094714	1.052815	1.044989	0.983444	1.019596	1.090004	0.973109	1.071605	0.9971222
39.38	1.060048	1.048327	1.027356	1.031689	0.9980574	1.057799	1.10582	1.078136	1.094094	0.9981274	1.070305	1.069097	0.97784	1.054509	0.9923901
39.39	1.003984	1.01795	1.01647	1.03445	0.9905925	1.035234	0.980242	0.9990444	0.982043	1.024226	1.057006	1.067711	1.020969	1.086648	1.024988
39.4	1.036575	1.023833	0.980403	0.9927809	1.058366	0.9961669	1.012947	1.064024	0.962635	0.962784	0.972285	0.952263	1.026323	1.06336	0.9928406
39.41	1.018197	1.052652	1.053147	1.028665	1.010232	1.031197	1.016266	1.022019	1.035873	0.971257	1.061478	1.018512	1.027184	1.05808	1.020808
39.42	1.0081978	1.017263	1.0098444	0.9961249	1.066378	0.994107	1.010814	1.009948	0.9901103	0.99985509	0.952668	1.041275	0.9981296	1.069524	1.062844
39.43	1.029862	0.986212	1.0238	1.013488	1.037476	0.979677	1.015733	1.10931	1.0084646	0.969995	1.020125	1.033034	0.9919749	0.99967675	1.061622
39.44	0.99910937	1.050408	1.0059375	1.014011	1.028105	1.02733	1.030442	0.984747	1.013935	0.9972162	0.955829	1.006477	1.10355	0.947265	0.970563
39.45	1.026559	1.012354	1.025902	1.027017	1.027568	0.974166	1.036726	1.092268	1.039006	1.02339	1.0439	1.055951	1.033379	1.056909	0.9972473
39.46	1.037117	1.041317	0.968896	1.013829	1.044759	1.011811	0.9803	1.002257	1.055875	0.958104	1.024299	0.9977883	0.977889	1.083199	1.041287
39.47	1.055004	1.025358	0.982772	1.037735	1.067608	1.038909	1.037868	1.013159	1.054818	0.975629	0.957051	1.032207	1.068069	1.069183	0.984774
39.48	1.014347	1.043362	0.9979923	1.0039947	1.083347	1.0046005	1.061606	1.011937	1.051369	0.9919626	1.083772	1.060603	1.11148	1.032736	1.028509
39.49	1.010105	1.068262	1.016785	1.035701	1.014109	0.989201	1.053011	0.988749	1.021048	1.034034	1.024657	1.030136	0.9975819	1.027513	1.011426
39.5	1.020378	1.051779	1.02633	1.051506	1.036819	1.03521	1.028398	1.046985	1.056556	0.9952043	0.959527	0.97896	1.019327	1.038215	0.981753
39.51	1.03203	1.059378	1.040846	1.0089047	1.050263	0.988906	1.04422	1.027126	0.973317	1.09512	1.042666	1.0070603	1.017088	0.9963534	1.1022
39.52	1.016919	1.020784	1.033818	1.037604	1.025385	1.057494	1.071007	1.042014	1.069319	1.024409	1.0052308	1.0031338	1.059003	1.051111	1.010252
39.53	1.041335	1.013625	1.029368	1.012345	1.029068	1.0069275	1.078109	1.01774	0.988884	0.98282	1.013168	0.984084	1.042608	1.085027	1.025216
39.54	0.9981963	1.0069417	1.06586	1.0043147	1.047466	1.082238	1.040962	0.9928695	1.011806	0.95065	1.021275	0.971202	1.00092594	0.999994051	1.06643
39.55	1.018133	1.068041	1.089739	1.031294	1.052725	1.022732	1.06272	1.0087776	1.03436	1.54805	1.03332	1.028766	1.091963	1.059324	1.0056859
39.56	1.024122	1.036497	1.02241	1.04316	0.977522	1.012454	1.022937	0.988943	1.089279	1.46248	0.9945469	1.029119	1.077074	1.11531	1.019111
39.57	1.019833	1.058686	1.055686	1.051905	1.024753	1.11204	1.046218	0.9983263	1.0029503	1.28926	0.915685	1.031276	1.031778	0.9910647	1.0017332
39.58	1.016866	1.040252	1.04526	1.009148	1.062459	1.043405	0.9983542	0.9959474	1.031151	1.24709	0.9926555	1.07774	1.0049455	1.024246	1.00029067
39.59	1.0028797	1.03932	1.0035623	1.03726	1.045929	0.983304	1.016465	1.020898	1.043064	1.14584	0.9905926	0.97264	0.984731	1.081289	1.021481
39.6	1.018417	0.986634	1.072958	1.029392	1.0039012	1.052115	1.086507	1.031527	0.9943535	1.21545	0.966924	0.952588	1.067898	1.010302	1.038514
39.61	1.031489	1.043776	1.017047	1.02174	1.0085142	0.980537	0.9941752	1.05719	1.064209	1.19802	0.9932478	1.0028057	1.054703	1.01605	1.0096685
39.62	1.027929	1.016788	1.035445	1.027413	1.090507	1.069488	1.038987	0.9948058	1.049858	1.084088	1.05073	0.984977	1.067673	1.11814	1.053868
39.63	1.033026	1.0077081	1.025396	0.99948498	1.06544	1.038714	0.993911	0.966963	1.043782	1.1451	0.987346	1.067453	1.0094557	1.069812	1.0035005
39.64	1.027296	1.037294	1.018241	1.016578	1.019476	1.0031162	1.080542	1.009967	1.037898	1.061106	1.040201	1.075124	1.06905	1.059148	0.969693
39.65	1.012239	1.041365	1.035511	1.039217	1.060357	1.077911	1.10326	1.047086	0.9911629	1.11506	1.018863	1.021715	1.02746	1.11011	1.0010374
39.66	1.029123	1.042246	0.98898	1.0094112	1.045549	1.0019085	1.056998	1.028845	1.067857	1.026811	1.097064	1.010496	1.083733	1.084691	1.054098
39.67	1.039395	1.036927	1.041939	1.043258	1.064023	0.97108	1.015435	1.024902	1.042994	1.046905	1.0093678	1.058296	1.033605	1.040553	1.0052377
39.68	1.031996	1.052107	1.027362	1.0098114	1.047194	1.064007	1.01109	1.040061	1.04826	1.10056	1.037963	0.9950477	0.9972579	1.026964	1.028813
39.69	1.039207	1.016877	1.044098	1.026833	1.074882	0.993245	0.979979	0.9958834	1.054019	1.043041	1.046711	1.069052	1.054902	1.055095	1.0066187
39.7	1.041577	1.019293	1.012716	0.99954183	1.064444	0.97	0.9959133	1.026033	1.049246	1.059254	1.063331	1.084207	1.029315	1.069438	0.939612
39.71	1.013937	1.019971	0.981479	1.011831	0.975993	1.00013749	0.9945324	1.039229	1.04495	1.033324	1.046355	1.011509	0.9931068	1.062603	1.038243
39.72	1.039774	1.014284	1.039097	1.028295	1.053378	1.0025495	0.9930315	1.060985	1.036858	1.052532	1.028047	1.040287	1.059108	1.052375	1.061296
39.73	0.9976546	1.0085016	1.018407	1.021044	0.957992	1.0094147	0.989147	0.98321	1.031827	1.094915	0.967752	0.987319	1.018187	1.028307	1.044838
39.74	1.01257	1.033103	0.979978	1.0060997	1.10905	0.955721	1.11024	1.067812	1.011596	1.039934	1.065534	1.074262	0.9989423	1.062337	1.044506
39.75	1.024807	1.050031	0.988034	1.010602	1.096551	1.0098539	1.080928	1.030241	1.041168	0.9956883	0.996873	1.17997	1.072164	0.966293	1.044683
39.76	1.042626	1.01413	1.022056	1.045877	1.053895	1.027923	1.035886	1.074226	1.074612	1.053741	1.057212	1.15494	1.042589	1.03513	0.979326
39.77	1.030807	1.017786	1.030303	1.041357	1.025635	1.043213	1.016392	0.979218	1.077164	1.029768	0.966377	1.13569	1.010159	1.043181	0.980102
39.78	1.04442	1.021724	0.9946555	1.031699	1.023319	1.03472	1.011224	0.958105	0.9942499	0.99988663	1.017079	1.049442	1.051437	1.036566	1.063572
39.79	1.022904	1.049552	1.031967	1.0099422	1.043309	0.940747	1.049455	1.0001997	1.06922	0.9902053	1.02861	1.07177	1.026423	1.03435	1.021157
39.8	1.023136	1.017718	0.9963401	1.043774	1.096722	0.989941	1.059718	0.925707	1.067293	1.02157	1.060318	1.07929	1.018572	0.997813	1.066702
39.81	1.0078629	1.020954	1.04055	1.043224	1.075802	1.027466	1.05045	1.034051	1.028162	1.028634	1.1368	1.06488	1.0016424	1.069681	1.024343
39.82	1.028113	1.003722	1.067713	1.038592	1.063518	1.013909	1.022353	1.071742	1.042559	1.0094005	1.027679	1.02996	0.9960341	1.0181	1.00015524
39.83	1.023955	1.035454	1.044751	1.030322	1.044605	0.99915042	0.974793	1.096057	1.03642	1.092581	1.06085	1.039487	1.03228	1.068172	1.082437
39.84	1.016299	1.030607	1.008996	1.065587	1.068833	1.019074	0.989927	1.03848	1.0043852	0.9937008	1.013432	1.071441	1.016597	1.094709	1.018369
39.85	1.043268	1.038105	1.017016	1.0079012	1.028108	1.0064215	0.96522	0.988725	1.027576	1.056832	1.0035433	0.9931728	1.035399	1.0031276	0.962314
