Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10
89.95	1.032227	1.066945	1.029133	1.070521	1.040541	1.078753	1.0076532	1.09278	1.0040789	1.014277
89.96	1.033205	1.016046	1.014881	1.046163	1.040744	1.0054418	1.046942	1.057687	1.048163	1.069737
89.97	1.023409	1.035111	1.014581	1.015772	1.034109	1.04323	1.061459	1.045305	0.986649	1.036563
89.98	1.011863	1.065202	1.062145	0.9952602	1.02997	1.070879	1.028731	1.016796	1.034414	1.035249
89.99	1.061791	1.008565	1.022167	1.016368	1.03247	1.05027	1.058272	1.052399	1.043062	0.9938335
90	1.0084859	1.018778	1.063073	0.979218	1.03435	1.045201	0.983782	1.021464	0.968918	1.036226
90.01	1.0063744	1.028347	1.048886	1.06503	1.047637	1.050066	1.0020943	1.033873	1.076873	1.0037232
90.02	1.041552	1.033049	1.033725	1.032709	1.060354	1.017766	1.013514	1.034243	1.061992	0.9959775
90.03	1.029344	1.0087333	1.044779	1.01948	0.992103	1.053072	1.027756	1.029209	1.0040607	1.025279
90.04	1.02333	1.022484	1.081125	1.011442	1.043524	1.041939	1.013608	1.078	0.972463	1.099466
90.05	1.016831	1.033368	1.023329	1.046063	1.038108	1.049172	1.027036	0.971089	1.1038	0.973276
90.06	1.055235	1.0085456	1.043927	1.013753	1.049902	1.054692	1.041317	1.055527	1.0048436	1.000071612
90.07	1.041211	1.040671	1.0060978	1.024383	1.059825	1.043496	1.063702	1.050059	1.040679	1.0014376
90.08	1.055908	1.021788	1.064286	1.082658	1.042146	1.09218	1.02991	1.024803	1.072072	1.051811
90.09	1.035632	0.989778	1.034082	1.052523	1.029379	1.071062	1.036442	1.046722	0.9941228	1.010297
90.1	0.99904948	1.040348	0.949844	1.035721	1.072514	1.023922	1.046962	1.050599	1.073375	0.983045
90.11	1.024363	1.035711	0.9985968	1.044674	1.055709	1.07093	1.058154	1.075129	1.016601	0.9945361
90.12	1.020677	1.035578	1.00093928	1.029427	1.036616	0.987503	1.057651	1.03654	1.0087917	1.037929
90.13	1.025188	1.031307	1.0060178	1.046895	1.069231	1.052544	1.018224	1.078833	1.068941	1.03621
90.14	1.031628	1.031386	1.061629	1.039417	1.040458	1.049218	1.012787	1.033036	1.031089	0.969325
90.15	1.030298	1.02696	1.025672	1.032981	1.012099	1.0073606	1.0016454	1.032028	0.983991	1.05744
90.16	1.040229	1.038812	1.015066	1.04706	1.036094	1.043627	1.058462	1.07975	1.063955	1.015069
90.17	1.025111	1.044	1.061979	1.015274	1.013529	1.090477	1.022552	1.032501	1.058527	1.039991
90.18	1.032339	0.98083	1.032187	1.069537	1.081267	1.027245	1.037157	1.11072	1.018715	1.055774
90.19	1.026235	1.0077779	1.034125	1.045649	1.053929	0.9969336	1.035045	1.030638	1.026367	1.069926
90.2	1.014115	1.02098	0.9954615	0.9961324	1.037883	1.016158	0.9966003	1.073421	1.033743	0.9966975
90.21	1.040044	1.019846	1.0050631	1.012891	1.015838	1.026958	1.00000859	1.055291	1.027557	1.040287
90.22	1.070116	1.026371	1.024153	1.054502	1.011478	1.036165	1.0014305	1.069403	1.053167	1.029351
90.23	1.017657	1.045841	1.036505	1.057372	1.03121	1.045395	0.9916472	1.051081	1.070873	1.041742
90.24	1.031331	1.06497	1.020173	1.0574	1.035208	1.02476	1.011132	1.068375	1.061998	1.0085114
90.25	1.038406	1.026505	1.031517	1.047462	1.022587	1.019219	1.064497	1.0616	1.0057478	1.036483
90.26	1.051531	1.028116	1.0096043	1.047231	1.006935	1.065233	1.04136	1.038162	1.0036723	1.0013319
90.27	1.027084	0.9960008	1.045951	1.053925	1.024832	1.032013	0.952183	1.016457	1.035506	1.018021
90.28	1.030387	1.057398	0.982832	1.027605	1.055865	1.027344	1.0070279	1.033834	1.052825	0.9966256
90.29	1.035168	1.044507	1.029163	1.093175	1.0039898	1.027784	1.051779	1.056911	1.035762	1.062026
90.3	1.067684	1.020055	1.040695	1.048153	1.056025	1.024057	1.034436	0.973535	1.038208	1.026632
90.31	1.052708	1.032498	1.0016057	1.036581	1.04544	1.082276	1.020895	1.094718	0.9985644	0.972576
90.32	1.025404	1.040214	1.038181	1.033921	1.0085547	1.069495	0.958243	1.069655	1.060566	1.11016
90.33	1.034782	1.020969	0.9900492	1.011987	1.052461	1.096941	1.0085715	1.062902	1.046318	1.023551
90.34	1.074207	1.050733	1.081713	1.06884	1.046119	1.033081	1.014412	1.05853	0.99043	1.025855
90.35	1.011691	1.0054867	0.9969561	1.0083391	0.980198	1.07327	0.969307	1.029819	1.025394	0.996909
90.36	1.081256	1.01265	1.033661	1.050878	1.050846	1.034827	1.026304	1.036099	1.07152	1.029558
90.37	1.076521	1.037645	1.026575	1.027383	1.059825	1.032881	1.02004	1.074757	0.9945361	1.027358
90.38	1.011878	1.024482	1.017047	1.070724	1.037494	1.014739	1.017453	1.055433	1.070844	1.035341
90.39	1.010951	1.047422	1.037772	1.032227	1.018442	0.984371	1.033282	0.964957	1.048653	0.9922285
90.4	1.033195	1.029572	1.047941	1.028847	1.068338	1.042829	1.024537	1.015255	1.045696	1.0015264
90.41	1.026926	1.025133	1.029465	1.050996	1.029244	1.050576	1.017018	1.0058079	1.0082654	1.0098592
90.42	1.018064	1.02628	1.035096	1.089151	1.024716	1.000073493	1.042769	0.99912951	1.062031	1.082684
90.43	1.040266	1.017872	1.057156	1.024485	1.041309	1.045199	1.034119	0.987561	1.0184	1.022365
90.44	1.044457	1.01887	1.06445	1.023227	1.027295	1.046209	0.9900529	1.048237	1.019665	0.976645
90.45	1.02683	1.040041	1.067613	1.068789	1.044022	1.0096116	1.060361	1.019724	1.023418	1.046268
90.46	1.016377	1.033761	1.033943	1.067833	1.024257	1.047998	1.012713	0.970494	1.025541	0.982144
90.47	1.0053629	1.031855	1.053712	1.070774	1.048453	1.02099	1.015148	1.044901	0.966261	1.047031
90.48	1.023846	1.035685	1.033768	1.019117	1.016433	0.9969089	1.025631	1.040806	1.0059189	1.071707
90.49	1.027	1.012421	1.033962	1.042255	1.029069	1.080108	1.03595	0.99939054	0.983818	1.072493
90.5	1.014713	1.01006	1.017524	1.041271	1.059578	1.038083	1.02806	1.068584	1.047636	1.10036
90.51	1.028065	1.013524	1.0099116	1.011324	1.04749	1.036466	1.0044004	0.9922056	1.0087996	1.052109
90.52	1.049488	1.044337	1.04687	1.056671	1.039879	1.064871	1.016616	1.011735	1.037657	1.084949
90.53	1.011828	0.9983541	1.006501	1.0017778	1.027109	1.043441	1.025675	1.034881	0.999966132	1.055699
90.54	1.039578	1.018879	1.026496	1.016229	1.021267	1.016587	1.042176	1.0093796	0.95823	0.968725
90.55	1.03165	1.023296	1.064511	1.037604	0.988888	1.045782	1.029008	1.0081767	0.995024	1.03612
90.56	1.0040647	1.019615	1.027242	1.063578	1.065572	1.060071	1.045428	1.078681	1.025262	1.024062
90.57	1.022012	1.031314	1.025776	1.035656	1.037275	1.026035	1.07291	1.01159	1.039275	1.028781
90.58	1.054056	1.002147	0.982033	1.03056	1.020248	0.975536	1.04453	1.055695	1.005232	0.96338
90.59	0.9975014	1.020134	1.022485	1.064403	1.023773	1.039593	0.978457	1.036487	0.9944698	1.0013861
90.6	1.001048	1.021889	1.060306	1.072673	1.044474	1.004053	1.027912	1.097959	0.9950861	1.016709
90.61	1.017682	1.048217	1.0034737	1.040764	1.029593	1.018134	0.9949826	1.0023937	1.050436	0.951737
90.62	1.045525	1.03396	1.020891	1.027341	1.0039462	1.064519	1.083523	1.032787	0.9975632	0.953256
90.63	1.019645	1.022402	1.0095136	1.023135	0.9967916	1.062068	1.068018	1.02937	1.038779	1.013738
90.64	1.0151	1.0046398	1.043758	1.021835	1.051547	1.028639	1.042457	0.99949953	1.0021459	1.065022
90.65	1.0090942	1.0082728	1.040928	1.033751	1.010453	0.9973253	1.035469	1.064731	1.019513	1.029513
90.66	1.049606	0.9934682	1.040214	1.049775	1.010159	1.068907	1.014211	0.9945294	1.063495	1.026319
90.67	1.044362	1.0082091	1.035081	1.071478	1.0072402	1.045785	1.018829	0.9904436	0.979788	0.963237
90.68	1.019394	1.034984	1.0071484	1.061374	1.031886	1.035365	0.976761	1.011327	1.030442	1.055613
90.69	1.025534	0.99901115	1.038767	1.044379	1.018707	1.043127	0.9935826	1.01257	1.0052692	0.9987465
90.7	0.995485	1.04153	1.06209	1.090483	1.042664	1.032785	1.054865	1.022712	0.999933443	1.048533
90.71	1.027244	1.052347	1.030971	1.021462	1.062267	0.9966438	1.024339	1.041496	1.0073083	1.026747
90.72	1.038395	1.025715	1.055314	1.060285	1.044536	1.054716	1.044159	1.057525	1.020185	1.034641
90.73	1.024628	0.990939	1.026329	1.026962	1.036226	1.010926	1.040009	1.059516	1.0086009	0.9906972
90.74	1.064494	1.014491	1.037382	1.039599	1.026363	1.040789	1.0060907	1.013633	1.035507	1.045034
90.75	1.027083	1.049111	1.033425	1.04349	1.025243	1.029347	1.031414	1.074179	1.036949	1.002942
90.76	0.9972312	1.023487	1.071681	1.0041095	1.043659	1.016947	1.0060168	1.047068	1.064085	1.018027
90.77	1.040774	1.028621	1.053811	1.095407	1.03454	1.085312	1.010553	1.033545	1.01786	1.0803
90.78	1.088069	1.035975	1.029876	1.0011929	0.9948661	1.016221	1.083311	1.061636	1.068473	1.034419
90.79	1.02546	1.045997	1.0023108	1.05601	1.018039	1.039549	1.055807	1.045019	1.024168	1.026466
90.8	1.019354	1.03748	1.048329	1.057797	1.021681	1.04192	1.015849	0.979258	0.9965447	1.056644
90.81	1.034899	1.0085457	1.028751	1.04622	1.046597	1.014029	1.018328	1.045235	1.023193	1.0031572
90.82	1.040687	1.047818	1.0012541	1.034123	1.045376	1.059639	1.03137	1.022161	1.028258	1.09494
90.83	1.037506	1.018089	1.015984	1.0068445	1.023664	1.035735	1.026282	1.0034002	1.039572	1.019394
90.84	1.0093308	1.018111	1.022323	1.010923	1.0020476	1.039611	0.977953	1.10036	0.958952	0.9963331
90.85	1.016194	1.019423	0.9973383	1.014085	1.032295	1.050805	1.036083	1.053786	1.045345	0.954249
90.86	1.011088	1.026474	0.9933452	1.029642	1.042582	1.0069424	1.034868	1.018259	1.038434	1.0058453
90.87	1.012263	1.036019	1.015041	0.9948378	1.044193	0.9955799	1.10817	1.052006	1.061357	0.9932044
90.88	0.9985617	1.035817	1.0077935	1.010431	1.043297	1.018043	1.031431	1.0096731	1.035721	1.00055918
90.89	1.053676	1.051709	1.032541	1.037714	1.034801	1.016702	1.026289	1.065138	1.049788	1.032208
90.9	1.021446	1.037544	1.00087187	1.034324	1.007956	0.976461	1.013576	1.069421	1.0095981	0.99952836
90.91	1.059829	1.011923	1.055695	1.015184	1.044597	0.979927	1.12478	1.036286	1.044976	1.039689
90.92	1.023274	1.036564	1.033263	1.074694	0.9983523	1.071611	1.028746	1.0081417	1.035524	1.024336
90.93	1.019315	1.02336	1.062354	1.064986	1.045714	1.038472	1.057566	1.10031	1.013957	1.0018139
90.94	1.032329	1.0064099	1.0296	1.044903	1.032619	1.079227	1.056166	1.016929	1.015331	1.038485
90.95	1.00087676	1.024221	1.059185	0.9974964	1.0085527	0.982232	1.040687	1.035539	1.024938	1.036851
90.96	1.058241	1.05826	1.040337	1.092919	1.06575	1.087167	1.037816	1.062097	1.034168	1.078001
90.97	1.043678	1.014117	1.014	1.0081725	1.023608	0.960269	0.9920196	1.029243	1.005249	1.035778
90.98	1.020119	1.0090204	0.981559	1.025691	1.056383	1.035592	1.01733	1.071119	1.058167	1.020716
90.99	1.038421	1.029157	1.044393	1.015519	0.9902571	1.046089	1.033857	0.985929	1.039373	0.94875
91	1.050344	1.030973	1.036057	1.037243	1.048506	1.00029985	1.036427	0.9943385	1.011729	1.049181
91.01	1.062349	1.042743	1.028868	1.023958	1.041381	1.010968	1.031954	1.046524	1.0032182	1.090483
91.02	1.0276	1.081312	1.061788	1.047697	1.048341	1.036847	1.024949	1.06659	0.9967657	1.018534
91.03	1.0053075	1.027138	1.00065045	1.0036848	1.016186	1.0032042	1.039848	0.984864	0.9931407	1.0045694
91.04	0.987528	1.048	1.0037639	1.063092	1.00033382	0.967078	1.092279	1.030167	1.0075094	1.077767
91.05	1.018065	1.022299	1.041004	1.041908	1.03145	1.03079	1.020785	1.026305	1.032778	1.05239
91.06	1.026358	0.9925626	1.059418	1.028969	1.035986	1.060952	0.99924015	1.056943	0.973973	1.044719
91.07	1.0567	1.0049712	1.043518	1.028842	1.034409	1.032978	1.054625	1.050396	1.015058	0.9976876
91.08	1.018026	1.023246	0.9941348	1.044317	1.011682	1.007721	1.027135	1.05514	1.028043	0.99901792
91.09	1.014261	1.010725	1.037941	1.030698	1.018824	1.036832	0.983545	0.9936954	0.9974214	0.967599
91.1	1.010809	1.031366	0.986088	1.012333	1.047313	1.007453	1.082122	1.056068	1.035633	0.979735
91.11	1.030233	1.048098	1.0090964	1.056516	1.033282	1.008256	1.042569	1.043399	1.044214	1.047782
91.12	1.03525	1.01516	1.043647	1.022965	1.022756	1.060923	1.02781	1.032413	1.025722	0.963193
91.13	1.04193	1.035415	1.0011788	1.0092001	1.032032	1.01167	1.00041726	1.048178	1.030062	1.045029
91.14	1.016114	1.038819	1.020437	1.029413	1.019365	0.964582	1.00092544	1.04584	1.047225	1.063171
91.15	1.010857	1.042096	1.016983	1.067282	0.9906881	1.045042	1.039568	1.07407	1.024698	1.038197
91.16	1.028281	1.026563	1.028558	1.048285	1.068056	1.0684	1.024135	1.067901	0.9784	1.055831
91.17	1.0019586	1.021784	1.029673	1.0092188	1.017037	1.089808	1.0072762	0.996936	1.0020039	1.022945
91.18	1.044694	1.019854	1.010661	1.034385	1.064737	1.0073408	1.019331	1.025838	1.039499	1.03876
91.19	1.012482	1.0087499	0.9966041	1.027613	1.00043682	1.054641	0.9957829	1.016475	1.03288	1.065529
91.2	1.065135	1.033024	0.9955066	1.049677	1.050017	1.039459	1.047539	1.059718	1.011149	1.019454
91.21	1.017127	1.018259	1.015489	1.039675	1.031052	1.026862	1.01404	1.021507	0.99901656	1.010655
91.22	1.034288	1.045032	1.054856	1.014543	1.066463	1.047719	1.035224	1.077621	1.044935	1.011527
91.23	1.026313	0.998228	1.071767	1.0090274	1.050449	1.045355	0.9938827	1.057497	1.070023	1.059378
91.24	0.9989765	1.028496	1.009435	1.012446	1.033518	0.988099	1.04471	0.971476	0.967493	1.021013
91.25	1.040491	1.025316	0.974725	1.033096	1.015601	1.033755	1.0214	1.047921	1.023813	0.953912
91.26	1.021205	0.996696	1.050556	1.10306	1.015131	1.06853	1.035904	0.962498	1.0228	1.036086
91.27	1.039478	1.019127	0.972589	1.21213	1.03335	1.01902	0.9963284	1.067512	1.0046087	0.971995
91.28	1.037763	1.023572	1.02673	1.19256	1.030582	0.9968073	1.042457	1.099072	0.9979038	1.067831
91.29	1.058856	1.056542	1.036181	1.089278	1.034061	1.045546	1.097209	1.062184	1.044194	0.9917165
91.3	1.024025	1.035967	1.044862	1.10154	1.05099	1.031544	1.05908	1.040202	1.006721	0.984272
91.31	1.054998	1.026817	1.03237	1.088001	1.041018	1.035002	1.054846	1.026836	1.050756	1.061309
91.32	1.054467	1.036533	1.00037287	1.10339	1.023739	1.042418	0.9967622	1.056938	1.038544	1.034814
91.33	1.02287	1.031054	1.028874	1.068113	1.029884	1.041011	1.0065875	1.00060541	0.951549	1.011485
91.34	1.041937	1.040146	1.0060787	1.063269	1.076123	1.065137	0.9965875	1.025755	1.0161	0.9980581
91.35	1.027777	1.052525	1.03851	1.015734	1.013721	0.975497	1.012816	0.9982715	0.98294	1.042201
91.36	1.012078	1.036861	1.056668	1.079606	1.019316	1.052333	1.010415	1.0523	1.04224	1.040541
91.37	1.039383	1.024811	1.059374	1.070982	1.041674	1.012277	1.017466	1.047453	1.0025408	1.0010344
91.38	1.047168	1.054906	1.054931	1.094652	1.012102	0.99976002	1.010681	1.0047017	1.082512	0.981888
91.39	1.052753	1.033792	0.9907274	1.040182	1.00030509	1.019679	1.014221	1.039472	1.034564	1.018853
91.4	1.020692	1.047536	1.024811	1.043027	1.062319	1.034908	1.056802	0.9982985	1.056724	1.010336
91.41	1.022916	1.029967	1.05186	1.038426	1.03019	1.0067951	1.030747	1.02909	1.047081	1.038455
91.42	1.04979	1.021049	1.058291	1.012899	1.013465	1.056244	1.052659	1.030298	1.049531	1.04457
91.43	1.019115	1.029969	1.035368	1.0018719	1.040032	0.9932732	1.046509	0.940757	0.983694	1.080352
91.44	1.022176	1.0012947	1.0066654	1.066372	1.014386	1.046311	1.072892	1.026907	0.98399	0.978573
91.45	1.028369	1.027892	1.04692	1.033177	1.034352	1.023519	1.07385	1.0032777	0.9926166	1.0017679
91.46	1.048569	1.012981	1.048338	1.044044	1.042745	1.040432	1.047582	1.032407	1.0023953	1.015458
91.47	1.012522	1.036755	1.017531	1.048303	1.025188	0.9905989	1.046363	1.034809	1.012392	1.066495
91.48	1.045594	1.038351	1.039637	1.059037	1.039907	1.029353	1.075834	1.041532	1.06071	1.017263
91.49	1.02786	1.043342	1.0047076	1.068795	1.065262	1.034099	1.034273	1.020286	1.032254	1.014099
91.5	1.02724	1.041601	1.022419	1.040677	1.03587	1.050308	1.0058832	1.044076	1.064821	1.056056
91.51	1.048151	1.015388	1.04729	1.045326	1.031478	1.057077	1.037079	1.0066486	0.9918324	1.040442
91.52	1.026342	1.0097188	1.0066126	1.014703	1.041437	1.038541	0.975947	1.018868	1.055058	1.018372
91.53	1.0055617	1.011196	0.9958214	1.013109	1.018322	1.0049435	0.969498	1.017413	1.02648	0.989373
91.54	1.038424	1.025931	1.030053	1.045496	1.01884	0.968746	1.024634	1.0081474	1.0021554	1.061699
91.55	1.047223	1.00002524	1.009445	0.9952803	1.0010198	1.022923	1.028841	1.01505	0.9966153	0.979897
91.56	1.020593	1.02258	1.025536	1.052958	1.075702	1.076077	0.9964845	1.031917	1.017245	1.048762
91.57	1.032835	1.0078156	1.0031118	1.034003	1.07129	0.975824	1.03542	1.02109	1.0060115	1.02622
91.58	1.026822	1.011369	1.070941	1.052122	1.039292	1.021527	0.9910396	1.0057211	1.058837	1.014147
91.59	1.031815	1.015685	1.093251	0.982603	1.040929	1.023121	0.980191	1.091813	1.078735	1.091852
91.6	1.019758	0.986756	1.072182	1.054419	1.018897	1.034496	1.035768	1.034335	0.962336	1.014284
91.61	1.020937	1.032187	1.036609	1.022621	1.022033	1.034859	1.042945	1.035545	1.079295	1.036963
91.62	1.05693	1.048941	1.045066	1.079525	1.034881	1.055323	1.016602	1.078622	1.0091019	1.014764
91.63	1.014687	1.016508	1.032807	1.034687	1.01989	1.013914	1.0018653	1.045657	1.11051	1.048789
91.64	1.019282	1.0072058	1.0092758	1.043841	1.034026	1.016855	1.0032097	1.032792	1.047581	1.04296
91.65	1.044173	1.024491	1.044044	1.063495	1.04417	1.030584	0.9965387	1.04051	1.062022	0.957644
91.66	1.033916	1.052852	1.055743	1.027569	1.00073711	1.026683	1.0049894	1.03897	1.0039817	1.012792
91.67	1.024456	1.03854	0.9919426	1.040758	1.046314	1.031027	1.026429	1.058031	1.033632	1.0087061
91.68	0.9975452	1.036448	1.040355	1.027263	1.04319	1.026751	1.026333	0.9982314	1.0040792	0.9487
91.69	1.03669	1.042623	1.036506	1.041771	1.054033	1.028619	1.010272	1.031317	0.9949164	1.024564
91.7	1.025913	1.068162	1.036159	1.048757	0.9958046	1.074822	1.0068367	1.029544	1.04033	1.054001
91.71	1.016506	1.015135	1.02733	1.033746	1.015571	1.022383	1.026878	1.086586	1.0029202	0.962834
91.72	1.014414	1.042308	1.03175	1.081813	1.039649	1.036709	1.063313	1.079633	1.02734	0.997207
91.73	1.0096111	1.017115	1.0076135	1.0092898	1.022783	1.062253	1.033811	1.016335	1.021959	1.022846
91.74	1.014614	1.026084	1.033933	1.05972	1.041912	1.037764	1.039291	1.061201	1.0013803	1.039052
91.75	1.0032153	0.992223	1.024531	1.057495	0.9957506	1.032044	1.030556	1.026457	1.051104	0.96259
91.76	1.013174	0.9912278	1.061077	1.070484	1.041741	1.063022	1.061002	1.022396	0.969281	1.037537
91.77	1.042777	1.0019576	1.0091154	1.030828	1.030661	0.9942344	0.979158	1.010957	1.044056	1.016883
91.78	1.05897	1.046432	1.026848	1.017425	1.00025156	1.050155	1.011469	1.061378	1.049107	1.037057
91.79	1.05259	0.998794	1.054306	1.057993	1.025084	1.039305	1.087395	1.088639	1.012822	0.950482
91.8	1.045612	1.0076493	1.021498	1.064144	1.029283	1.050893	1.019332	1.057639	1.034492	1.0092099
91.81	1.035695	1.022418	1.012213	1.023945	1.077661	1.050602	0.9949585	1.035268	1.083861	1.052786
91.82	1.033841	1.020099	1.069283	1.02726	1.033156	1.077214	1.053298	1.044345	1.0014814	1.012012
91.83	1.029624	1.041922	1.043228	1.036333	1.067509	1.015753	1.018036	1.030499	1.020301	1.062647
91.84	1.027423	1.020015	1.014003	1.040543	1.060761	1.0060504	1.051757	1.02145	1.0027933	1.023786
91.85	1.034048	1.028397	1.0067548	0.976924	1.02613	1.034638	1.0077997	1.077904	1.019532	1.073503
91.86	1.045576	1.026879	1.082921	1.071606	1.034568	1.036286	1.070807	1.0070357	1.037945	1.066649
91.87	1.0011689	1.027536	1.037293	1.010668	1.028202	1.021936	1.0056123	1.0044204	1.063521	1.071798
91.88	1.0077006	1.046245	0.9955108	1.047878	1.052079	1.050661	1.035887	0.9963298	0.9956709	1.046139
91.89	1.019898	1.019616	1.014904	1.053665	1.040273	1.0262	0.967025	1.022958	0.989821	1.037296
91.9	1.049324	1.035608	1.00014253	1.021711	1.040804	1.070048	1.0031013	1.099839	1.022242	1.01582
91.91	1.014705	1.029717	1.045793	1.024508	1.063687	1.047297	1.046911	1.030764	1.014155	1.01526
91.92	1.03318	1.015477	1.0078058	1.032192	1.010636	1.063859	0.9930316	1.066798	1.0089649	1.018301
91.93	1.02081	1.013144	0.9947655	1.0096546	1.053454	1.0033516	1.0094941	1.021326	1.053561	0.971263
91.94	1.028521	1.06515	1.0165	1.0076312	1.014705	1.044214	1.026977	1.02187	1.041717	1.037086
91.95	1.059402	1.018562	1.029052	1.019185	1.028933	1.039989	1.06093	1.046124	1.079853	1.042707
91.96	1.03902	1.047323	1.034853	1.051132	1.037736	1.022139	1.062986	1.055529	1.0086339	1.077698
91.97	1.049237	1.013132	1.0082962	1.063518	1.067041	1.052549	1.049067	1.048897	1.057578	1.1028
91.98	1.013575	1.021062	1.0090021	1.032174	1.0098625	1.070258	1.029413	1.041828	1.025788	0.97936
91.99	1.023967	0.9922296	1.031672	1.064915	1.052022	1.069583	1.013248	1.084973	1.034271	1.010941
92	1.010678	1.010911	0.9958438	1.031218	1.0085118	1.044055	1.078854	1.03602	1.023724	1.064366
92.01	1.018183	1.019651	1.026155	1.028132	1.016154	1.04888	1.049002	1.038587	1.022229	1.0026416
92.02	0.9922651	1.054553	1.016377	1.041484	1.025671	1.010018	1.04161	1.01525	1.050796	1.043843
92.03	1.03683	1.043811	1.0072135	1.05207	1.0039346	1.043292	1.046027	1.052873	1.03171	1.02155
92.04	0.9953598	1.017638	1.05993	0.978541	1.030656	1.024263	1.00091359	1.070302	1.012929	1.05912
92.05	1.029432	1.015824	1.056168	0.978619	1.015921	1.027994	0.959376	1.063936	1.055643	0.956851
92.06	1.024641	0.9986856	1.040244	1.075906	1.028246	1.044714	1.029626	1.01505	1.059895	1.037736
