Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16
36.58	1.012098	1.05106	0.984974	1.02017	1.079229	1.060282	1.058517	1.010354	1.017009	1.052283	1.076174	0.98759	1.037689	1.020837	1.02365	1.096158
36.59	1.074167	1.039415	1.050469	1.021447	1.05931	1.036649	1.029554	1.079342	1.069571	1.055225	1.048219	1.042446	1.01625	1.094815	1.05293	1.045525
36.6	1.040906	1.044458	1.034046	1.065353	1.012092	0.986371	1.043723	1.052744	1.014697	1.056245	1.019211	1.025186	0.99987208	0.9954241	1.040623	0.9982568
36.61	1.067194	1.024675	1.03567	1.071902	1.085405	1.063793	1.10396	1.046729	1.025582	1.04871	1.046651	1.053669	1.096884	0.96203	1.035274	1.038718
36.62	1.019994	1.026851	1.086275	1.013207	1.037501	1.059738	1.042487	1.05767	1.045486	0.973867	1.077394	1.017522	1.061903	1.015288	1.054653	1.014335
36.63	1.059907	1.0081234	1.0094523	1.097713	1.057059	1.029962	1.059666	1.0096961	1.069059	1.068097	1.061485	1.03701	1.064031	0.986649	1.056101	1.052937
36.64	1.038469	1.040384	0.984453	1.036776	1.079729	0.989735	0.9978546	1.031432	1.04063	1.029566	1.04527	0.984606	1.022549	1.032484	1.041851	0.989793
36.65	1.018733	1.0058151	1.045292	0.9916259	1.072454	1.026545	1.016449	1.030738	1.067308	1.027929	1.065113	1.0072269	0.9938399	1.045336	0.986988	1.018155
36.66	1.0054743	1.032797	1.036739	1.059859	1.0278	1.051518	1.053478	0.9922644	1.027042	1.029273	1.0039953	1.035005	1.059242	1.098251	1.0029106	1.025393
36.67	1.012297	1.023456	1.053132	1.049693	1.058395	1.064892	1.059614	1.039459	1.098467	1.0088713	1.10091	1.04835	1.053204	1.018939	1.024609	0.9967938
36.68	0.96288	1.029565	1.072674	1.052905	1.04036	1.048833	1.043037	1.036448	1.02422	1.039593	1.08868	1.01558	1.080041	1.0035944	1.06989	1.053403
36.69	1.020571	1.0047948	1.083635	0.9914912	1.050383	1.032988	1.067642	1.083733	0.978133	1.02975	1.0099386	1.1056	1.094767	0.977555	1.078634	0.9918616
36.7	1.024512	1.0048626	1.064159	1.03278	1.067899	1.023263	1.060109	1.019901	1.026389	1.044927	1.0038125	1.04751	1.0017988	1.010678	1.034274	1.0010426
36.71	1.043055	1.028927	1.093584	1.075888	1.1139	1.10287	0.9962787	1.039354	1.02759	0.977545	1.041876	1.08561	1.085113	1.015888	1.080146	1.11023
36.72	1.04479	1.031248	1.073947	1.062546	1.096076	1.029976	1.087657	1.077884	1.060045	1.035758	1.090801	1.027368	1.087644	1.025894	1.060735	1.023301
36.73	1.043895	0.9981407	1.073464	1.067615	1.08727	1.039544	1.13002	1.014113	1.04811	1.035435	1.030347	1.0013879	1.037405	1.049206	1.042137	1.091328
36.74	1.047102	1.026643	1.060636	1.017385	1.03931	1.037001	1.027757	1.0015356	1.064327	1.045285	1.046191	1.072141	1.0020576	1.077601	1.090414	1.042088
36.75	1.038969	0.9905015	1.054529	1.085472	1.013387	1.049863	1.03774	0.986863	1.031034	1.034511	1.024584	0.9834	1.017586	1.031173	0.964164	1.05486
36.76	1.017862	1.016146	1.092932	1.030049	1.053087	1.013825	0.985467	0.9932767	1.036576	0.989613	0.9983142	0.97857	1.055755	0.9985525	1.056592	0.971756
36.77	1.01807	1.054373	1.052693	1.04012	1.036146	1.072996	1.04191	1.054497	1.017878	1.047278	1.088202	1.030447	1.0069147	0.9984978	1.024616	1.035507
36.78	1.046511	1.051891	1.049039	1.032037	1.051914	1.051855	1.036021	1.051624	1.011894	1.026551	1.049416	1.010304	0.967581	1.003092	1.058195	1.018183
36.79	1.018084	1.035036	1.10572	1.041743	1.098678	1.042385	1.032278	1.046594	1.063215	1.055952	1.045515	1.034427	1.053872	1.023918	1.088401	1.099396
36.8	1.016616	1.019974	1.091232	1.028428	1.12411	1.067689	1.038076	1.042302	1.046514	1.040112	1.053097	1.029719	1.094003	1.088818	1.040886	1.022026
36.81	1.028377	1.0054819	1.070842	1.020883	1.034652	1.027533	1.032065	1.0025658	0.9973332	1.054395	1.051286	1.054545	0.976552	1.034441	1.069033	1.057503
36.82	1.028594	1.067414	1.067319	1.04672	1.043246	1.033577	0.9963064	1.099136	1.056994	1.056932	1.033518	1.088406	1.073824	0.966159	1.023055	1.034824
36.83	1.0066926	1.04447	1.051297	1.0097483	0.9929992	0.980217	1.070042	1.0093178	1.036808	1.030011	1.015329	1.0063758	1.041032	1.071882	1.035914	0.9972655
36.84	1.094592	1.021651	1.053765	1.08723	1.052273	1.06686	1.075794	1.035204	1.013847	1.062605	1.04675	0.988394	0.9972278	1.043826	1.02087	1.06246
36.85	1.051973	1.024622	1.027526	1.085521	1.093353	1.085096	1.024935	1.11681	1.087933	1.068056	1.05304	0.9951598	1.063703	1.076803	1.06298	1.11108
36.86	1.030912	1.041123	0.9903559	0.9953357	1.030677	1.021866	1.038194	0.9949501	1.053387	1.024366	0.9918873	1.055894	1.06677	1.038062	0.974921	0.9939381
36.87	1.020067	1.0074611	1.065896	0.9922593	1.086093	1.1329	1.00098041	1.07524	1.042458	1.00094818	1.061824	1.047036	1.05588	1.036388	1.0833	1.024484
36.88	1.032371	1.026579	1.065769	1.035851	1.056834	1.11731	1.066214	0.973465	1.0011946	1.026498	1.038768	1.013378	1.019473	1.0027998	0.985365	1.051876
36.89	1.022353	1.04613	1.097338	1.017491	1.050358	1.036312	1.044425	1.052196	1.036727	0.974016	1.077595	1.046436	1.031579	1.097654	1.090782	1.064327
36.9	1.022901	1.022421	1.079751	1.035264	1.062833	1.042369	0.966086	1.089852	1.052949	1.035899	1.066854	0.9971659	1.059974	1.01236	1.028407	1.037861
36.91	1.027531	1.026076	1.063865	1.019139	1.02169	1.054594	1.052394	1.056922	1.043627	1.031844	1.023888	1.080559	1.054405	1.034396	0.9915751	1.060564
36.92	1.058499	1.016103	1.035824	0.9965293	1.11557	1.042659	1.036707	1.071488	1.040003	1.017118	1.048695	1.034006	1.011304	1.034922	0.983155	1.015345
36.93	1.035918	1.061174	1.050535	1.064745	1.073796	1.019461	0.975969	1.061345	1.046291	1.055385	1.065143	1.0044418	1.033647	1.048172	0.989043	1.090762
36.94	1.014398	1.010905	1.028392	1.052366	1.039808	1.047907	1.01004	1.052023	1.040988	1.026667	0.98459	1.054484	1.0080557	1.046385	0.957365	1.04761
36.95	1.044858	1.018388	1.060914	1.10729	1.057402	1.086039	1.027654	1.024019	1.040188	1.037934	1.029209	0.989088	1.068204	1.040697	1.059813	1.025569
36.96	1.0029435	1.037635	1.036744	1.0033634	0.993605	1.010085	0.960312	0.968087	0.9975032	1.057263	1.079792	1.024669	1.028181	1.030413	1.027853	1.032831
36.97	1.025163	1.074611	1.033197	1.012275	1.0063752	1.080827	1.040956	1.022899	1.064896	1.013212	1.0547	1.00083053	1.043801	1.075451	1.043081	1.043253
36.98	1.044862	1.012903	1.066635	1.058263	1.066718	1.047532	1.0056839	1.082339	1.012441	1.052148	1.072791	1.095476	1.031358	1.032751	1.054109	1.04494
36.99	1.016461	1.036231	1.016341	1.031218	0.9977809	1.021599	1.035111	1.014319	1.040415	1.051626	1.10187	1.036765	1.040145	1.0093073	0.9932721	1.04554
37	1.016215	1.040313	1.032992	1.050705	1.048171	1.039202	1.029043	1.047435	1.011017	1.024082	1.11179	1.030837	1.019807	1.031269	1.034288	1.075246
37.01	1.018501	1.029488	1.051479	1.10177	1.03351	1.0038129	1.0068258	1.061902	1.054011	1.062325	1.07268	1.037983	1.052696	1.024913	1.061708	1.02819
37.02	1.033367	0.972489	1.047118	1.022431	1.062436	1.095355	1.034425	1.061296	1.066539	1.01003	0.987048	1.0092774	0.9913488	1.045025	0.98316	1.11546
37.03	1.019992	0.981325	1.053435	1.042679	1.12043	1.089486	1.071234	0.9957684	1.07618	1.045982	1.088524	1.0033865	1.069941	1.032536	1.077467	1.042193
37.04	1.023569	1.052522	1.049943	1.022495	1.0047361	1.075642	0.987798	1.02546	1.015468	1.0018447	1.029619	0.981128	1.016553	1.0063119	1.034775	1.045332
37.05	1.040869	1.014555	1.0087744	1.041804	1.0099464	1.024334	1.0024988	1.035506	1.042397	1.023925	1.0165	1.066556	1.0093834	1.017994	1.023602	0.986621
37.06	0.9985879	1.016667	1.029252	0.9983802	1.050435	1.037248	0.9969124	1.056445	1.047342	1.041044	0.959991	1.011404	1.017726	1.027666	1.029376	1.10852
37.07	1.057465	0.9929217	1.098218	1.059313	1.079262	1.032328	1.061057	1.018222	1.039766	0.99970931	1.0058241	1.040741	1.01273	1.012475	1.025206	0.9934365
37.08	1.02054	1.0038235	1.096612	1.030446	1.085244	1.041093	1.089231	1.11117	1.069255	1.020964	1.052208	1.098764	1.014075	1.047663	1.028516	1.068962
37.09	1.021881	1.026876	1.01201	1.037059	1.074394	1.059453	1.029431	1.074772	1.053083	1.040343	1.004418	1.06855	0.977293	0.9921196	1.026533	1.070872
37.1	1.040745	1.051031	1.041394	1.058535	1.076649	1.033872	0.983951	1.041077	1.072	1.039884	1.060251	1.083525	1.0067702	0.985364	1.062581	1.027202
37.11	0.991022	1.041482	1.025496	1.098939	1.084661	1.042795	1.028983	1.079132	0.989818	1.058102	1.04221	0.984856	1.10489	1.044218	1.058517	1.038301
37.12	0.97635	1.039563	1.028883	1.022657	1.012162	1.041349	0.9963349	1.039238	1.096534	1.011831	0.913604	1.045106	1.070094	0.974562	1.04873	1.02277
37.13	1.022811	1.014727	1.064738	1.091709	1.014856	1.045418	1.040496	1.098671	1.030778	1.049881	1.056184	1.019833	1.077065	0.99082	1.060262	1.028951
37.14	1.036284	1.032104	1.026246	1.042008	1.040543	1.073034	1.054847	1.049029	1.035338	1.04769	1.055744	1.064227	1.034879	1.0783	1.0083532	1.076513
37.15	1.031643	1.0030951	1.037263	1.063272	1.045895	1.041463	1.055695	1.056348	1.075639	1.051782	1.095482	1.0043869	1.002756	1.026427	1.029158	1.011918
37.16	1.027284	1.038944	1.064101	1.046767	1.024944	1.027172	1.066508	1.091484	1.022865	1.062991	1.098713	1.063248	1.011176	1.011812	1.037877	0.981413
37.17	1.036846	1.021383	1.039575	1.036439	1.034414	1.051371	1.0073223	0.989651	1.05954	1.020033	1.088466	1.066242	1.055983	1.058205	1.045704	1.073237
37.18	0.9980083	1.018886	1.011322	1.013406	1.037243	1.02166	1.085639	1.015162	1.025401	1.035229	1.049306	0.982167	1.023478	1.00018201	1.016867	1.059098
37.19	1.0030964	1.032653	1.070542	1.01756	1.029382	1.055298	1.051082	1.038265	1.065377	1.045353	1.046383	1.055868	1.052311	1.0079652	1.030553	1.022427
37.2	0.9978537	1.0064942	1.046835	1.06337	1.074214	1.054962	1.052521	1.060634	1.071853	1.015196	1.10542	0.999911413	1.045989	1.0064404	1.02719	0.972626
37.21	1.033893	1.038629	1.0502	1.056453	1.0060385	1.050764	1.072329	1.049391	1.035784	1.078824	0.98185	1.015689	1.030497	1.010164	1.11705	0.956061
37.22	1.051446	1.044159	1.059635	1.057093	1.041596	1.07822	1.026689	1.041683	1.018886	0.9928997	1.058062	1.035937	1.066308	1.062604	1.048306	1.070133
37.23	0.9943479	1.030806	1.045054	1.069554	1.018163	1.090447	1.096421	1.050706	1.043964	1.010032	1.086845	1.069442	1.0028111	1.049748	1.054864	0.9914239
37.24	1.044684	1.027307	1.022569	1.055144	1.030397	1.041143	1.06305	1.063251	0.99905705	1.048746	1.05494	1.053834	1.035813	1.048765	1.048075	1.057017
37.25	1.01036	1.039853	1.0046165	1.026647	1.030595	1.014648	0.986631	1.072521	1.11165	1.053392	1.03452	1.0644	1.026206	0.974437	1.063848	1.046671
37.26	1.029963	1.042456	0.9973253	1.02077	1.09996	1.035645	1.072546	1.081958	1.017196	1.017674	1.046259	0.9976485	0.98125	1.013077	0.989607	1.02136
37.27	1.047321	1.0030038	1.038887	0.984408	1.016218	0.9955499	1.071369	1.098733	1.085934	1.028093	1.092879	1.02659	1.0066334	1.053284	1.064503	1.0029535
37.28	1.054117	1.057271	1.017677	1.056371	1.078064	1.067012	1.024103	1.024966	1.035378	1.039435	1.015361	1.045796	1.017632	1.0053673	1.041939	1.067767
37.29	1.029797	1.029422	1.032566	1.059907	1.041851	1.058829	1.073456	0.985382	1.010027	1.047197	0.9934204	1.031758	1.077143	1.019688	0.983479	1.010999
37.3	1.049426	1.024531	1.045013	1.072921	1.058045	1.062327	1.12417	1.10945	0.9926637	1.038434	1.096827	1.078594	0.977401	1.049523	0.985414	1.09482
37.31	1.019049	1.045657	0.9925531	1.04056	1.067433	1.037772	1.030858	1.065591	1.053936	1.094705	1.012697	1.026458	1.02461	1.033212	0.9966158	1.032497
37.32	1.035459	1.010093	1.045186	1.011853	1.019432	1.060507	1.022884	1.047851	1.048188	1.058993	1.069566	0.9949901	1.086408	0.976337	1.06165	1.06263
37.33	1.0055486	1.032248	1.05065	1.0269	1.095818	1.088071	1.089694	1.1035	1.094231	1.032314	0.997433	1.038664	1.035771	1.050318	1.02386	0.97331
37.34	1.03686	1.03312	1.042175	1.024462	1.04753	1.028992	1.009268	1.03996	1.044829	0.9944948	1.061628	1.07354	1.023382	1.031603	0.972837	1.051325
37.35	1.014791	1.0067243	1.01956	1.08591	1.049865	1.081892	0.961163	0.988866	1.071281	1.03681	0.9920401	0.984065	1.023698	1.013728	1.010692	1.0096693
37.36	1.019953	0.984777	1.0755	1.025135	1.077978	1.05135	1.028258	1.053202	1.041849	1.023016	0.99947772	0.972284	1.085748	1.037026	1.051928	1.030029
37.37	1.087669	1.011683	1.030648	0.9975982	1.036294	0.9968518	0.9972854	1.03813	1.049735	1.02143	1.093781	1.071119	1.036281	1.018989	0.96966	0.972083
37.38	1.03535	1.031944	1.081577	1.034884	1.026692	1.066486	1.076905	1.02233	1.030612	1.028452	1.0079101	1.044189	1.017134	1.093028	0.9956889	1.010417
37.39	1.041852	1.014884	1.074513	0.989117	1.042969	1.051448	1.036194	1.011887	1.047475	1.050204	1.021015	1.022465	1.051152	1.00051273	1.054627	0.9929716
37.4	0.9943549	1.018697	1.03144	1.034013	1.057107	1.017962	1.058673	1.098593	1.046571	1.013424	0.9916073	1.015074	1.042475	1.0022477	1.035203	1.075113
37.41	1.027478	0.983065	1.0080328	1.055894	1.02779	1.048884	1.029418	1.076846	1.023021	1.065792	1.045663	1.084091	1.019436	0.968799	0.976193	1.018027
37.42	1.02749	1.041669	1.11805	1.045694	1.068836	1.058532	1.052882	0.9933667	1.078124	1.04247	1.094614	1.096923	1.015376	1.087393	1.012133	1.04575
37.43	0.9978349	1.057247	0.9983114	0.976724	1.058663	1.022683	0.995379	1.068914	1.060205	1.026619	0.9940386	1.11688	1.062902	1.017043	1.067333	1.053072
37.44	1.048864	1.011542	1.024213	1.046469	1.0059464	0.985046	1.026562	1.047361	1.00422	1.030069	1.088576	0.975852	1.015951	1.0079061	1.097957	1.021491
37.45	1.027691	1.041911	1.11434	1.087933	1.011412	1.07777	1.023069	1.072325	1.02456	1.033111	1.13269	1.062134	1.0083256	1.01437	1.083803	0.957947
37.46	1.025769	1.052582	1.051007	1.080396	1.021644	1.021968	1.064095	1.020339	1.06249	1.0053416	1.028187	1.058516	1.046527	1.038587	0.988354	1.043358
37.47	1.035122	1.031846	1.04021	1.047701	1.037211	1.054066	1.06095	0.9957369	1.031536	1.03007	1.044335	1.0090614	1.0029193	1.079486	0.9945936	0.9932856
37.48	0.9917678	1.015557	1.015509	1.035916	1.053056	1.01988	1.064035	1.055287	1.055384	1.064373	1.060126	1.026631	1.047857	1.035981	1.041283	1.10348
37.49	1.041798	1.027895	1.027464	1.059685	1.021547	1.10238	1.024158	1.02534	1.0050167	1.036814	1.016913	0.988664	1.072625	1.02917	1.050426	1.02821
37.5	1.059346	1.032204	0.9972338	1.092174	1.11447	1.059306	1.060554	1.087189	1.11378	1.014412	1.04254	1.059586	1.025558	1.031518	1.06141	1.095345
37.51	1.022047	1.039047	0.9970704	1.022077	1.078664	1.058215	1.041768	1.067292	1.041329	1.053342	1.059408	1.089322	1.039326	1.051574	1.0062548	1.090575
37.52	1.046717	1.011329	1.073863	0.967064	1.053016	1.042788	1.075183	0.982118	1.031732	0.979521	1.014069	1.0027061	0.9921562	0.951406	1.027631	1.047066
37.53	1.017019	1.037945	1.052629	1.044002	1.0064162	1.014449	1.057999	1.027504	1.0082915	1.013672	1.0030732	0.986336	0.9921577	1.0452	1.055044	0.9978989
37.54	1.011924	0.972329	1.057193	1.051609	1.051128	1.070394	1.010457	1.034944	1.08027	1.044128	1.07773	1.057216	0.99963383	0.9915675	1.032182	1.000056303
37.55	1.024759	1.047682	0.9933234	1.053416	1.040259	1.038439	1.10819	1.011299	1.018633	1.11175	1.088356	1.013873	1.020057	1.020487	0.968494	1.059012
37.56	1.022643	1.028497	1.059176	1.075222	1.059103	1.10399	1.071792	1.063811	1.027886	1.069348	1.047897	1.019781	1.029282	1.061584	1.051728	1.040391
37.57	1.026652	1.05666	1.088557	1.090501	1.046713	1.073458	1.027992	0.9969664	1.034192	1.087262	1.083545	1.056175	1.034582	1.051883	1.023113	1.0041001
37.58	1.0016779	1.035024	1.020714	1.027318	1.0039494	1.049305	1.084316	1.036471	1.049258	1.01823	1.0047467	1.026792	0.982717	1.02942	1.0042586	1.049572
37.59	1.0060458	1.019857	1.023258	1.0044114	1.066977	1.078868	1.086942	1.041487	1.070153	1.061342	1.10893	1.052344	1.091335	1.00021094	1.043476	1.056255
37.6	1.016435	1.049598	1.071433	1.017269	1.074495	1.084343	1.047507	1.063181	1.062878	1.016436	1.032249	1.055288	1.00086537	1.039881	1.012006	1.069465
37.61	1.024807	1.017149	1.065301	1.084569	1.048287	1.045681	1.045568	1.05291	1.012091	1.070935	1.057477	1.0026142	0.98743	1.071283	0.9984302	0.974268
37.62	1.059022	1.0086455	1.023557	1.049017	1.05882	1.028527	1.023262	0.979867	1.056609	1.013651	1.074086	1.027807	0.9928622	1.010411	1.030528	1.067639
37.63	1.012755	1.047455	1.0031977	1.11513	1.053739	1.052096	1.029169	1.028476	1.045584	1.01201	0.986642	1.026031	1.024032	1.090979	1.062318	1.084045
37.64	0.9903179	1.044223	1.0982	1.086091	1.087341	1.025342	0.9983884	1.05694	1.083014	0.9905294	1.036817	1.063798	1.040475	0.9962192	1.024986	1.0035101
37.65	1.021085	1.028684	1.04346	1.054485	1.079929	1.070573	1.056363	1.021102	1.028066	1.014444	1.061515	1.04057	1.059954	0.9933764	1.067808	1.075044
37.66	1.013972	1.021122	1.032922	1.040213	1.081992	1.054897	1.03459	1.030439	1.099865	1.079238	1.093121	1.053099	1.035952	1.077401	1.052204	1.063383
37.67	1.053015	1.0016423	1.062888	1.069211	1.038988	1.024543	0.986855	1.06123	1.05313	1.027536	0.9942497	1.061894	1.065486	1.033263	1.015173	1.0018397
37.68	1.054157	1.034638	1.10836	1.030932	1.10002	1.0040579	1.086192	1.033394	1.039075	0.9963771	1.047543	1.022201	1.051052	1.089728	0.978594	1.085981
37.69	1.034025	1.027492	1.053262	1.045436	1.049121	1.069761	0.984356	1.039779	1.014958	1.038297	1.079045	0.958156	1.036617	0.979025	1.040312	0.977628
37.7	1.052414	0.9959503	1.039561	1.013668	1.011384	1.07306	1.059455	1.0093653	1.085723	0.9989458	1.0072387	1.048763	0.9694	1.025488	1.054941	1.03212
37.71	1.03898	1.015557	1.020724	1.057093	1.081342	1.049527	1.0047267	1.063027	1.081897	1.042379	1.050935	1.027571	1.0077579	1.021749	1.04102	0.9914665
37.72	1.019339	1.034861	1.027744	1.034147	1.077317	1.060944	1.094049	1.078333	1.03704	1.011009	1.095951	0.9958142	1.004414	1.017504	1.047417	1.045973
37.73	1.036115	1.011806	1.016868	1.078138	1.12437	1.0098998	1.027839	1.013254	1.071321	1.024179	1.080392	1.026518	0.9943842	1.026845	1.037098	1.095152
37.74	1.029212	1.011953	0.948105	1.11401	1.076323	1.06011	1.033621	1.092802	1.10018	1.094516	1.059052	1.055568	1.065073	1.024427	1.065173	0.978322
37.75	1.036806	1.043222	1.073904	0.9722	1.02369	1.027573	1.065086	0.988365	1.053535	1.03041	1.0099447	1.019104	1.063569	1.016339	1.031844	1.037898
37.76	1.013967	1.057097	1.085217	1.033427	1.015936	1.10204	1.054727	1.038317	1.044786	1.040571	1.058973	1.023143	0.9901332	1.040343	1.044766	1.042654
37.77	1.033366	1.027977	1.11038	1.071837	1.071605	1.093126	1.054925	1.051204	1.091653	1.052427	1.095778	0.9919313	1.056172	1.019434	1.13329	0.978656
37.78	1.00625	1.034994	1.059427	1.065474	1.043914	1.017257	1.023391	1.046003	1.041784	1.019543	1.057371	1.047571	1.049655	1.030304	0.983367	1.042008
37.79	1.014633	1.022035	1.015151	1.064212	1.016145	0.9966271	1.061436	1.024864	1.042304	1.025763	1.018011	1.098828	0.988514	1.01822	1.096131	0.989941
37.8	1.033117	1.013175	1.042448	1.083913	1.055329	1.072994	1.050603	0.978725	1.011709	1.0072425	1.033292	1.038165	1.060869	1.051149	0.976465	0.9952895
37.81	1.033928	1.024202	1.013558	1.013249	1.006474	1.064515	1.033586	1.080011	1.097681	1.031298	1.045265	1.076257	1.041852	1.01174	1.033098	1.058361
37.82	1.010015	1.044114	1.026584	1.091698	1.066388	1.078328	1.067516	1.054006	1.076319	1.089511	1.015913	1.0332	1.017082	1.008297	1.088802	0.9911687
37.83	1.0010763	1.017004	1.01557	1.034505	1.066758	1.054726	1.041386	1.028634	1.048271	1.026741	1.023159	1.062637	1.0095525	1.033659	1.089756	1.0049083
37.84	1.028193	1.0229	1.025284	1.0332	0.9972797	1.030465	1.038893	1.045713	1.038819	1.021657	1.075015	1.033656	1.085678	1.053694	1.040873	1.074881
37.85	1.013302	1.028442	1.033383	1.082573	1.046255	1.085226	1.046306	1.047452	1.029734	1.037422	1.063577	1.054572	1.03852	0.984594	1.041623	1.027565
37.86	1.003878	0.99983976	0.9996585	1.022088	1.044068	1.064347	1.021672	1.020273	1.071635	1.012203	1.056613	1.062154	1.03011	1.010515	0.975882	0.978213
37.87	1.025932	1.035578	1.075913	1.018226	1.044637	1.031354	1.020792	1.044888	1.055467	0.948697	1.040856	1.061077	0.962917	1.026141	0.9937866	1.035452
37.88	1.045262	0.9962079	1.020104	1.045401	1.043144	0.9901117	1.024857	0.9973667	1.06256	1.060539	1.042626	0.9934533	1.019416	1.056982	1.023054	1.015175
37.89	1.0036329	1.043355	1.076014	1.051475	1.066833	1.062364	1.075423	1.025657	1.062682	1.044627	1.015073	0.966085	1.047172	1.022695	1.034606	1.0635
37.9	1.014804	1.06245	1.041232	1.09509	1.061817	1.044217	1.040242	1.068253	1.038597	1.03556	1.0089423	1.079443	1.026114	0.989404	1.039256	0.966265
37.91	1.025033	1.012214	1.08529	1.026196	1.034614	1.049071	1.058605	1.040266	1.019143	1.086322	1.014747	1.036865	0.9926486	1.0076897	1.020658	1.071464
37.92	1.0073989	1.030433	1.07903	1.02782	1.047018	1.029145	1.025718	1.032523	1.043136	1.014708	1.044434	1.023527	1.026876	1.13256	1.044413	1.03904
37.93	1.035933	1.02261	1.040559	1.055668	1.041118	1.024876	1.10724	1.038233	0.98932	0.9919488	1.054164	1.069603	1.014971	1.1063	1.011103	0.9917129
37.94	1.029322	1.002013	1.053697	1.15863	1.033115	0.9951651	1.07973	1.0056384	1.061306	1.043587	1.011355	1.03179	1.025866	1.043882	1.076415	1.069571
