Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6
13.81	1.065973	1.078165	1.01069	1.035153	1.052561	1.028341
13.82	1.05588	1.053716	1.00048151	1.04885	1.029284	1.060707
13.83	1.049222	1.03176	0.966855	1.037782	1.022875	1.038371
13.84	1.040271	1.072843	0.9902933	1.047136	1.035502	1.068264
13.85	1.06264	1.03936	1.021921	1.030696	1.042976	1.029868
13.86	1.022816	1.063876	1.059095	1.020205	1.044883	1.050451
13.87	1.039302	1.07612	1.078167	1.066736	1.058213	1.077714
13.88	1.028773	1.068481	1.044171	1.038883	1.051983	1.019788
13.89	1.035083	1.044801	1.029324	1.027619	1.054836	1.040482
13.9	1.045255	1.03651	1.01738	1.019429	1.064231	1.018023
13.91	1.036433	1.020322	1.029966	1.037124	1.038934	1.030673
13.92	1.030664	1.052389	1.041036	1.020798	1.047289	1.079116
13.93	1.028568	1.12218	1.060806	1.031401	1.069687	1.064238
13.94	1.045918	1.075587	1.043697	1.030246	1.066928	1.033139
13.95	1.031289	1.036284	1.016015	1.041336	1.061664	1.039787
13.96	1.018199	1.039663	0.982097	1.036571	1.047123	1.014675
13.97	1.0062405	1.047081	1.01374	1.046991	1.031415	1.043432
13.98	1.025629	1.051759	1.011263	1.010717	1.01295	1.031717
13.99	1.029991	1.025117	1.035155	1.019878	1.041649	1.08126
14	1.040968	1.016276	1.020325	1.036933	1.032119	1.061809
14.01	1.043063	1.033091	1.023855	1.043547	1.033412	1.085092
14.02	1.040787	1.020465	1.029695	1.019225	1.017842	1.041117
14.03	1.012572	1.0070602	1.00022709	1.036076	1.035827	0.9941255
14.04	1.020481	1.019344	0.99943278	1.045863	1.028288	1.059521
14.05	0.9965892	1.028171	1.018345	1.021412	1.038951	1.022901
14.06	1.039377	1.018545	1.03015	1.014844	1.030121	1.039668
14.07	1.020091	1.028302	1.0055882	1.02576	1.031225	1.01204
14.08	1.07011	1.062481	1.012016	1.034469	1.065995	1.102
14.09	1.033278	1.039122	0.9932393	1.011221	1.052631	1.060431
14.1	1.029287	1.051538	0.9914044	1.020884	1.025347	1.041581
14.11	1.06509	1.066554	1.01867	1.031366	1.055422	1.045811
14.12	1.038916	1.015073	0.9921934	0.9948415	1.03893	1.0018854
14.13	1.04836	1.12051	1.069206	1.047104	1.02081	1.039562
14.14	1.030913	1.064094	1.1264	1.01603	1.058732	1.032621
14.15	1.030313	1.066261	1.099381	1.031381	1.036808	1.0084104
14.16	1.014757	1.06668	1.10263	1.044619	1.073279	1.027473
14.17	1.029278	1.0031756	1.066061	1.026922	1.050459	1.073132
14.18	1.029301	1.062649	1.093316	1.04057	1.05331	1.067002
14.19	1.01728	1.04731	1.092173	1.051497	1.040577	1.046936
14.2	1.058866	1.048333	1.078758	1.045985	1.080482	1.062863
14.21	1.022697	1.021281	1.17024	1.016042	1.043816	0.9916967
14.22	1.037541	1.0063469	1.17446	1.050933	1.053462	1.025909
14.23	1.035767	1.047303	1.14173	1.050032	0.9930424	1.039243
14.24	1.023652	1.066135	1.11271	1.054736	1.05208	1.044741
14.25	1.059328	1.12553	1.081259	1.044649	1.052423	1.057991
14.26	1.056698	1.10036	1.076558	1.035021	1.048577	1.029904
14.27	1.03085	1.12433	1.07567	1.00934	1.038086	1.030223
14.28	1.027676	1.026611	1.067805	1.017164	1.037214	0.979832
14.29	1.044812	1.1063	1.04744	1.026317	1.011557	1.0063455
14.3	1.018354	1.050795	1.076616	1.018239	1.029061	1.02433
14.31	1.050064	1.079567	1.13478	1.057823	1.058822	1.016093
14.32	1.0099056	1.088941	1.15649	1.099335	1.042038	0.9975233
14.33	1.062438	1.086685	1.16503	1.093667	1.026416	1.021085
14.34	1.06436	1.07263	1.17336	1.10399	1.046728	1.082437
14.35	1.084754	1.15578	1.18192	1.14499	1.08208	1.10745
14.36	1.17762	1.12844	1.26703	1.17412	1.13173	1.13971
14.37	1.28271	1.15391	1.43935	1.23083	1.1448	1.1393
14.38	1.41289	1.16852	1.40188	1.21465	1.2809	1.20594
14.39	1.48311	1.23418	1.44892	1.24561	1.35285	1.26546
14.4	1.43206	1.21987	1.59371	1.24985	1.32454	1.21557
14.41	1.45526	1.27282	1.52033	1.26414	1.34454	1.18402
14.42	1.57478	1.29045	1.4933	1.29002	1.34947	1.23207
14.43	1.52677	1.26274	1.51022	1.30946	1.28434	1.21576
14.44	1.48214	1.20655	1.51322	1.34815	1.29522	1.24045
14.45	1.43131	1.21504	1.45617	1.37788	1.2678	1.27855
14.46	1.43926	1.22408	1.40094	1.38682	1.234	1.25147
14.47	1.44906	1.25015	1.51237	1.32209	1.20483	1.23542
14.48	1.40341	1.40132	1.47256	1.36681	1.30217	1.18303
14.49	1.36865	1.3553	1.40939	1.36006	1.31482	1.15277
14.5	1.32299	1.2658	1.43575	1.27158	1.25509	1.22633
14.51	1.39153	1.28907	1.40571	1.27461	1.24348	1.17509
14.52	1.38747	1.20215	1.35445	1.22837	1.2114	1.1726
14.53	1.37903	1.20565	1.38403	1.1847	1.21082	1.20654
14.54	1.34072	1.19104	1.39579	1.17603	1.24937	1.19937
14.55	1.32633	1.19759	1.38625	1.15995	1.26724	1.21578
14.56	1.27877	1.16595	1.32012	1.15658	1.17876	1.14972
14.57	1.24283	1.16951	1.31106	1.15283	1.19752	1.13707
14.58	1.23225	1.18422	1.30004	1.16926	1.18798	1.17574
14.59	1.25823	1.14154	1.27868	1.11256	1.14516	1.13634
14.6	1.22547	1.13555	1.28188	1.10745	1.17423	1.16117
14.61	1.20245	1.13553	1.30632	1.11803	1.15044	1.17324
14.62	1.17104	1.11126	1.28671	1.088858	1.12934	1.1111
14.63	1.16619	1.10172	1.23361	1.073129	1.14557	1.12224
14.64	1.1707	1.070972	1.21548	1.099345	1.09582	1.10288
14.65	1.17133	1.11305	1.21844	1.062494	1.077094	1.1165
14.66	1.15612	1.085016	1.2382	1.063441	1.088078	1.084288
14.67	1.17313	1.099247	1.16134	1.11414	1.12239	1.10236
14.68	1.18371	1.12771	1.13832	1.099686	1.10557	1.075562
14.69	1.17286	1.083927	1.14147	1.063618	1.065556	1.062395
14.7	1.12201	1.080296	1.14234	1.077205	1.062514	1.013182
14.71	1.12476	1.061903	1.10897	1.065552	1.044896	1.023765
14.72	1.12816	1.1468	1.13809	1.097833	1.072786	1.055521
14.73	1.11815	1.18262	1.15867	1.074629	1.10962	1.10738
14.74	1.10269	1.15693	1.1356	1.11481	1.098998	1.067484
14.75	1.07937	1.11585	1.1774	1.077178	1.12007	1.069438
14.76	1.091582	1.24089	1.096548	1.091493	1.069492	1.011061
14.77	1.073063	1.27365	1.12337	1.088036	1.075214	1.05701
14.78	1.058462	1.19856	1.10232	1.07902	1.028894	1.14353
14.79	1.097721	1.13174	1.072321	1.054309	1.040027	1.057912
14.8	1.11122	1.16261	1.10223	1.097479	1.082757	1.13578
14.81	1.069629	1.13114	1.089517	1.08631	1.075828	1.084351
14.82	1.11064	1.12841	1.11592	1.042929	1.035501	1.057683
14.83	1.12968	1.15121	1.10787	1.074383	1.064934	1.056509
14.84	1.10008	1.071252	1.074107	1.064515	1.078282	1.068297
14.85	1.10811	1.099886	1.086473	1.058919	1.076287	1.047468
14.86	1.10858	1.10662	1.092816	1.052363	1.082583	1.084142
14.87	1.085926	1.087104	1.096709	1.049777	1.039435	1.05553
14.88	1.087209	1.12119	1.087681	1.087221	1.099547	1.053421
14.89	1.084133	1.0872	1.12118	1.020992	1.065765	1.055617
14.9	1.083827	1.076319	1.079341	1.04657	1.058423	1.065606
14.91	1.071217	1.096647	1.10511	1.083411	1.093064	1.049052
14.92	1.061924	1.09476	1.1222	1.03237	1.12073	1.011831
14.93	1.080012	1.12884	1.062769	1.070043	1.066663	1.033202
14.94	1.059288	1.10928	1.13357	1.051071	1.094897	1.01137
14.95	1.051901	1.091596	1.11358	1.031116	1.10497	1.051611
14.96	1.053113	1.14435	1.11759	1.013053	1.070477	1.09033
14.97	1.038738	1.11487	1.093616	1.044684	1.051631	1.07133
14.98	1.060995	1.12478	1.15959	1.042737	1.056642	1.076649
14.99	1.088664	1.09699	1.11603	1.042952	1.09359	1.075248
15	1.095398	1.074237	1.10916	1.032225	1.1442	1.068517
15.01	1.081366	1.074544	1.10399	1.068936	1.1689	1.10734
15.02	1.097149	1.10433	1.078202	1.088104	1.14952	1.083505
15.03	1.10173	1.080904	1.070922	1.06	1.10371	1.059975
15.04	1.069595	1.07664	1.040391	1.053865	1.089615	1.010012
15.05	1.11701	1.12907	1.070165	1.053004	1.054511	1.06355
15.06	1.10109	1.086832	1.093919	1.038011	1.065338	1.032069
15.07	1.094846	1.096617	1.10977	1.025495	1.05123	1.0598
15.08	1.091338	1.12281	1.083514	1.056579	1.018472	1.011322
15.09	1.09403	1.061382	1.095303	1.02072	1.041603	1.036178
15.1	1.10152	1.1257	1.050534	1.072023	1.075134	1.036462
15.11	1.14314	1.077567	1.030256	1.052359	1.057119	1.068763
15.12	1.21921	1.10401	1.071594	1.10527	1.055892	1.12163
15.13	1.16752	1.094213	1.045995	1.058863	1.047261	1.034554
15.14	1.17414	1.085142	1.042467	1.061401	1.030509	1.059955
15.15	1.1304	1.07648	1.04171	1.07285	1.049541	1.052218
15.16	1.13186	1.10179	1.058106	1.06023	1.085132	1.055193
15.17	1.13164	1.091994	1.032346	1.057347	1.052584	1.026569
15.18	1.083911	1.0051018	0.9973849	1.032892	1.018973	1.053104
15.19	1.094747	1.074047	1.014604	1.053393	1.045016	1.037858
15.2	1.053952	1.02043	1.08186	1.077077	1.029825	1.045499
15.21	1.077635	1.013838	1.083389	1.051905	1.055653	1.041843
15.22	1.095065	1.037035	1.11448	1.047262	1.059215	1.094906
15.23	1.068849	1.018	1.10317	1.048416	1.03997	1.030605
15.24	1.067624	1.07958	1.08245	1.049708	1.058286	1.05727
15.25	1.050554	1.045845	1.10657	1.048271	1.054712	1.063733
15.26	1.060421	1.079872	1.060776	1.050904	1.022047	1.048601
15.27	1.035975	1.058332	1.048838	1.034283	1.043534	1.032905
15.28	1.06229	1.06438	1.057288	1.052875	1.022979	1.055796
15.29	1.040488	1.077376	1.041828	1.059171	1.050651	1.051138
15.3	1.035688	1.050896	1.02239	1.034235	1.052394	1.031557
15.31	1.058182	1.050437	1.051862	1.019322	1.035069	0.985581
15.32	1.038137	1.06305	1.056839	1.026702	1.030003	0.99951174
15.33	1.04355	1.11136	1.045336	1.062606	1.076321	1.038523
15.34	1.028019	1.046122	1.049435	1.063069	1.04063	1.049813
15.35	1.053566	1.062898	1.038981	1.041295	1.082224	1.037465
15.36	1.061262	1.075763	1.038991	1.07381	1.069208	1.025286
15.37	1.04692	1.042592	1.049887	1.052607	1.05203	1.044552
15.38	1.064818	1.08971	1.065005	1.077965	1.061492	1.05331
15.39	1.044193	1.086335	1.021292	1.068107	1.050445	1.08672
15.4	1.0048104	1.10514	1.0388	1.06737	1.022478	1.065213
15.41	1.039666	1.032731	1.023599	1.045712	1.024961	1.024008
15.42	1.049032	1.080587	1.038106	1.046321	1.03702	1.06885
15.43	1.06263	1.050873	1.061585	1.049151	1.059413	1.087791
15.44	1.063994	1.068913	1.049178	1.065115	1.040447	1.05757
15.45	1.069491	1.09505	1.059305	1.043339	1.046816	1.056477
15.46	1.054879	1.022765	1.026403	1.041196	1.020853	1.034443
15.47	1.04326	1.052903	1.071323	1.02223	1.029616	1.034875
15.48	1.037819	1.033055	1.053235	1.015148	1.038362	1.05701
15.49	1.030005	1.052378	1.078257	1.038171	0.9950974	1.023954
15.5	1.037238	1.078886	1.074342	1.029192	1.027598	1.084029
15.51	1.029156	1.087204	1.078737	1.045075	1.046701	1.060634
15.52	1.057953	1.054515	1.084037	1.055653	1.038134	1.046798
15.53	1.018013	1.094809	1.06516	1.036494	1.04911	1.03377
15.54	1.054539	1.082104	1.047031	1.061811	1.056141	1.055259
15.55	1.035	1.056434	1.095632	1.051836	1.061638	1.067605
15.56	1.01659	1.040097	1.08736	1.028334	1.032407	1.015651
15.57	1.0063851	1.065723	1.043644	1.01821	1.031297	1.03427
15.58	1.04324	1.031969	1.091262	1.033716	1.14452	1.12939
15.59	1.02843	1.067038	1.047878	1.047179	1.12041	1.069569
15.6	1.080062	1.10185	1.10844	1.04372	1.10252	1.088702
15.61	1.084703	1.10245	1.18993	1.036184	1.040296	1.094365
15.62	1.097039	1.10167	1.23564	1.051811	1.036021	1.072882
15.63	1.062852	1.056372	1.19533	1.070203	1.031255	1.10763
15.64	1.065716	1.084708	1.21701	1.067885	1.075882	1.044447
15.65	1.058837	1.092559	1.17334	1.055074	1.1125	1.023601
15.66	1.055538	1.039778	1.15338	1.087891	1.055923	1.057
15.67	1.063682	1.049711	1.09397	1.037127	1.013863	1.07647
15.68	1.023766	1.060894	1.098012	1.010872	1.032353	1.0072793
15.69	1.066568	1.078968	1.10664	1.035048	1.076076	1.061497
15.7	1.045255	1.060401	1.043941	1.073307	1.051179	1.04604
15.71	1.049534	1.008072	1.061351	1.013142	1.03738	1.071364
15.72	1.056508	1.010522	1.046126	1.034985	1.038149	1.065942
15.73	1.055956	1.024301	1.047219	1.024901	1.08263	1.05411
15.74	1.013928	1.046058	1.005718	1.011911	1.023059	1.020891
15.75	1.039629	1.021442	1.034146	1.02454	1.046118	1.039037
15.76	1.032599	1.046495	1.041402	1.038028	1.049262	1.057025
15.77	1.042262	1.049854	1.022939	1.023393	1.020545	1.053054
15.78	1.020258	1.075279	1.024117	1.015804	1.02667	1.014932
15.79	1.026139	1.016673	1.035868	1.013413	1.031585	1.016692
15.8	1.028332	1.06617	1.036108	1.02394	1.062227	1.035399
15.81	1.02149	1.046327	1.029626	1.0307	1.023268	1.048353
15.82	1.015561	1.026352	1.0276	1.031191	1.030314	0.99960934
15.83	1.040154	1.02954	1.019163	1.033227	1.01271	1.033975
15.84	1.013974	1.011014	0.982103	1.061289	1.035289	1.056509
15.85	1.035593	1.0098228	1.0065268	1.042721	1.042804	1.035314
15.86	1.059027	1.047811	1.089135	1.039078	1.0094979	1.10025
15.87	1.067204	1.028881	1.080498	1.014482	1.029813	1.061666
15.88	1.033221	1.008431	1.11787	1.03267	1.052292	1.084752
15.89	1.027729	1.029157	1.063238	1.041057	1.029973	1.001323
15.9	1.026306	1.018849	1.057777	1.044761	1.034448	1.049501
15.91	1.034526	1.014262	1.064699	1.026296	1.052236	1.062556
15.92	1.041325	1.041006	1.037448	1.028987	1.065979	1.036437
15.93	1.019838	1.029323	1.020968	1.013523	1.0012102	0.9967398
15.94	1.040505	1.055992	1.029592	1.02993	1.014441	1.041969
15.95	1.044019	1.033116	1.025296	1.038035	1.011622	1.039528
15.96	1.048609	1.032902	1.038746	1.020956	1.043345	1.018022
15.97	1.026701	1.037633	1.027608	1.011564	1.033062	1.0022573
15.98	1.028527	1.0071747	1.038006	1.041412	1.024207	1.017323
15.99	1.015682	0.9964392	1.069277	1.016572	0.980652	1.04736
16	1.02364	1.06529	1.061168	1.055459	0.988867	1.040362
16.01	1.025997	1.049685	1.053774	1.030009	1.023309	0.9916804
16.02	1.023337	1.020959	1.0035947	1.02577	0.9986596	1.0086823
16.03	1.036457	1.044452	1.011827	1.029991	1.014701	1.032746
16.04	1.02951	1.092958	1.050576	1.048161	1.042957	1.0097303
16.05	1.038517	1.0413	1.015985	1.020141	1.030201	1.0157
16.06	1.034943	1.052103	1.0013781	1.055796	1.050076	1.025927
16.07	1.025353	1.039565	0.9939933	1.019198	1.0049801	1.02937
16.08	1.015467	1.034933	1.01851	1.035465	1.028116	1.071339
16.09	1.043793	1.056292	1.029869	1.02832	1.052795	1.083188
16.1	1.027847	1.031207	0.972614	1.034151	1.01433	1.054016
16.11	1.019917	1.03254	0.9972874	1.0017348	1.0057636	1.037174
16.12	1.0039441	1.046103	1.015245	1.012972	1.030067	1.0035649
16.13	1.014802	1.031402	1.016558	1.0053262	1.017788	1.041995
16.14	1.033997	1.037215	0.9921821	1.0062788	1.017595	1.050371
16.15	1.026172	1.043709	1.020887	1.023525	1.050823	1.068918
16.16	1.00049606	1.047502	1.0091777	1.017496	0.977713	1.036035
16.17	0.9963546	1.045009	1.055049	1.0335	1.036551	1.0091052
16.18	1.0061347	1.043731	1.027622	1.043901	1.024104	1.02713
16.19	1.0060425	1.019779	1.040112	1.025075	1.045464	1.055138
16.2	1.046165	1.048213	1.025931	1.058599	1.016006	1.046379
16.21	1.022416	1.030927	1.055537	1.04433	1.041028	1.038132
16.22	1.035894	1.057565	1.017242	1.047248	1.058218	1.044821
16.23	1.029153	1.030352	1.010492	1.0498	1.055259	1.067238
16.24	1.031645	1.022782	0.9975078	1.064821	1.031415	1.048643
16.25	1.012022	1.051367	1.049481	1.038151	1.039614	1.05701
16.26	0.9932505	1.025328	1.051521	1.021512	1.019082	1.0099945
16.27	1.034978	1.012407	1.050144	1.010196	0.976102	1.0075902
16.28	1.017074	1.015765	1.062986	1.035095	1.030208	1.0090167
16.29	1.038895	1.043218	1.048562	1.046446	1.041919	1.061957
16.3	1.014065	1.027604	1.025436	1.0158	1.044961	1.0061488
16.31	1.034871	1.028996	1.024621	1.021427	1.025874	1.046287
16.32	0.9961902	1.093873	1.016321	1.028286	1.043762	1.013461
16.33	1.0033455	1.066397	1.0018501	1.049789	1.034608	1.067356
16.34	0.99913883	1.035273	0.9959406	1.017528	1.0082528	1.018035
16.35	1.0010831	1.010334	0.99947677	1.014796	0.99910933	1.01307
16.36	1.0000772	1.041761	1.0081551	1.058987	1.025426	1.058648
16.37	1.0013263	1.019992	1.0037512	1.026087	1.0060994	1.046937
16.38	1.0041183	1.036801	0.989729	1.045807	1.06134	1.042336
16.39	1.029793	1.080734	0.9988105	1.058923	0.9948997	1.049666
16.4	1.018695	1.047674	1.0044095	1.015453	1.019957	1.038448
16.41	1.010688	1.055467	0.9955402	1.021121	0.985769	0.9981854
16.42	1.030922	1.049535	0.9989742	1.018344	0.9907112	1.039004
16.43	1.042925	1.064501	1.021111	1.033965	1.002993	1.054941
16.44	1.024476	1.037054	0.9944473	0.97134	1.00083535	1.024866
16.45	1.033419	1.084132	0.982258	1.020915	1.036615	1.04263
16.46	1.0099632	1.025915	1.023341	1.018651	1.03776	1.0032252
16.47	1.016995	1.021878	1.0045604	1.054228	1.026759	1.013431
16.48	1.029367	1.012397	1.036702	1.019664	1.029969	1.019871
16.49	1.017193	0.9987987	1.012805	1.029366	0.987542	1.0088097
16.5	1.015624	1.033969	1.017632	1.02052	1.024027	1.020387
16.51	1.0046784	1.012259	1.04411	1.031706	1.0029295	1.069743
16.52	1.024643	1.061546	1.064996	1.021531	1.039858	1.055205
16.53	1.047971	1.072775	1.10409	1.084431	1.083481	1.058036
16.54	1.039836	1.082877	1.18242	1.13514	1.075709	1.071448
16.55	1.093704	1.10182	1.2985	1.13134	1.15585	1.055898
16.56	1.063444	1.31866	1.23457	1.1416	1.3101	1.068797
16.57	1.09031	1.25951	1.23911	1.12435	1.23369	1.060587
16.58	1.20036	1.26323	1.25288	1.17716	1.26327	1.11887
16.59	1.16269	1.11703	1.17587	1.12931	1.20146	1.079709
16.6	1.14522	1.26892	1.2046	1.11787	1.2187	1.079467
16.61	1.17748	1.32397	1.23699	1.11294	1.22293	1.11705
16.62	1.27101	1.36825	1.22842	1.16202	1.32375	1.20915
16.63	1.23416	1.32292	1.19604	1.16757	1.21796	1.10415
16.64	1.26759	1.27574	1.15811	1.11711	1.2509	1.18526
16.65	1.35059	1.22114	1.15396	1.15929	1.28045	1.20197
16.66	1.40195	1.25595	1.17333	1.15438	1.23359	1.16391
16.67	1.37424	1.2176	1.25633	1.1779	1.21112	1.17263
16.68	1.3918	1.17173	1.36235	1.18418	1.18305	1.14893
16.69	1.37593	1.22239	1.39505	1.18183	1.18928	1.1565
16.7	1.35463	1.22858	1.347	1.16427	1.17294	1.17765
16.71	1.39179	1.20866	1.43295	1.22758	1.21966	1.23397
16.72	1.35719	1.21316	1.36344	1.256	1.17275	1.14718
16.73	1.39017	1.23921	1.40554	1.21602	1.24646	1.25009
16.74	1.35807	1.21231	1.29495	1.17427	1.23081	1.23934
16.75	1.37809	1.25126	1.25053	1.17276	1.20293	1.20349
16.76	1.40339	1.31664	1.25833	1.1666	1.1831	1.28214
16.77	1.4934	1.3353	1.35283	1.24424	1.21291	1.27035
16.78	1.62116	1.42658	1.43901	1.23702	1.19359	1.33109
16.79	1.6079	1.37381	1.49176	1.31679	1.20217	1.29665
16.8	1.61702	1.35082	1.56769	1.33498	1.25804	1.32266
16.81	1.55693	1.36763	1.5734	1.30827	1.23753	1.39942
16.82	1.50978	1.40854	1.53847	1.25783	1.23247	1.39396
16.83	1.45384	1.39226	1.48119	1.24744	1.22225	1.32677
16.84	1.41355	1.37508	1.40036	1.26008	1.23077	1.35572
16.85	1.37057	1.30494	1.29119	1.20759	1.18863	1.31762
16.86	1.33322	1.28792	1.26895	1.17803	1.12194	1.21768
16.87	1.3435	1.22011	1.29029	1.17244	1.22169	1.24965
16.88	1.30932	1.2488	1.24507	1.12876	1.20355	1.18828
16.89	1.29929	1.22805	1.24893	1.14228	1.16142	1.16531
16.9	1.29078	1.23237	1.25135	1.12391	1.20074	1.20543
16.91	1.26152	1.19916	1.25638	1.13528	1.20327	1.18327
16.92	1.24397	1.21798	1.20984	1.13533	1.21558	1.17433
16.93	1.19661	1.12589	1.17121	1.11706	1.20583	1.086285
16.94	1.20103	1.19796	1.23058	1.13742	1.17926	1.17696
16.95	1.20513	1.16657	1.14378	1.074784	1.15199	1.096259
16.96	1.17473	1.13221	1.1334	1.13523	1.14957	1.094797
16.97	1.18972	1.18917	1.099177	1.11142	1.11877	1.10338
16.98	1.1611	1.12256	1.17442	1.086276	1.11537	1.077137
16.99	1.16803	1.15259	1.13021	1.10155	1.088357	1.079685
17	1.14957	1.1947	1.16851	1.061413	1.073906	1.088817
17.01	1.1403	1.1308	1.13504	1.095007	1.13994	1.11632
17.02	1.16194	1.13206	1.13104	1.093543	1.13135	1.14826
17.03	1.14901	1.14462	1.13307	1.096384	1.098756	1.13897
17.04	1.1611	1.12195	1.1491	1.095176	1.091425	1.16495
17.05	1.1797	1.13927	1.14175	1.11904	1.096197	1.17414
17.06	1.12847	1.15867	1.11305	1.1084	1.082169	1.13262
17.07	1.14236	1.20926	1.14721	1.077185	1.093699	1.073218
17.08	1.14023	1.25078	1.17119	1.07765	1.12235	1.13407
17.09	1.15184	1.19889	1.14145	1.061263	1.10843	1.080083
17.1	1.14214	1.20126	1.16312	1.10575	1.12756	1.10117
17.11	1.12171	1.16138	1.19667	1.081523	1.10616	1.12162
17.12	1.08705	1.17374	1.15803	1.066483	1.055832	1.075616
17.13	1.13968	1.12003	1.13141	1.082016	1.09095	1.13413
17.14	1.10867	1.15014	1.18692	1.10682	1.10277	1.09247
17.15	1.11323	1.1525	1.18466	1.1202	1.042235	1.061485
17.16	1.1723	1.18614	1.15193	1.10884	1.087952	1.10763
17.17	1.14891	1.14365	1.1072	1.094217	1.081336	1.062253
17.18	1.24517	1.16103	1.13209	1.070654	1.048484	1.10611
17.19	1.219	1.10328	1.12748	1.056509	1.045084	1.092674
17.2	1.18932	1.091684	1.11464	1.073614	1.041807	1.077768
17.21	1.19466	1.13553	1.15576	1.082651	1.099022	1.087624
17.22	1.15817	1.087567	1.10926	1.029655	1.061153	1.098783
17.23	1.1817	1.12329	1.16109	1.049516	1.025356	1.096828
17.24	1.1368	1.097633	1.1343	1.054929	1.060881	1.055861
17.25	1.14883	1.11295	1.11374	1.070071	1.082348	1.025281
17.26	1.094808	1.14063	1.090543	1.070695	1.070772	1.081247
17.27	1.12001	1.1571	1.099515	1.046606	1.061577	1.049042
17.28	1.11799	1.14654	1.11013	1.036605	1.073185	1.055105
17.29	1.14291	1.11786	1.049774	1.036851	1.072955	1.13949
17.3	1.16307	1.068362	1.054477	1.040656	1.077992	1.12146
17.31	1.14517	1.14667	1.079381	1.038234	1.081689	1.10245
17.32	1.12984	1.036433	1.093386	1.020314	1.038777	1.10548
17.33	1.11482	1.074316	1.085627	1.042344	1.018016	1.11638
17.34	1.11898	1.097761	1.099122	1.09554	1.068861	1.086362
17.35	1.087209	1.044127	1.046913	1.04302	1.037138	1.087492
17.36	1.097993	1.067571	1.079359	1.059312	1.056185	1.093869
17.37	1.072197	1.075916	1.05817	0.99945248	1.010059	1.067209
17.38	1.090459	1.091821	1.071824	1.040313	1.043608	1.023492
17.39	1.04961	1.10897	1.12589	1.042551	1.10808	1.055664
17.4	1.086955	1.078563	1.10456	1.064765	1.038496	1.075292
17.41	1.056268	1.13742	1.13989	1.008105	1.047469	1.06005
17.42	1.059311	1.10485	1.10502	1.068621	1.11953	1.079693
