Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9			
9.45	1.041622	1.068225	1.099158	1.03085	1.013301	0.956208	1.020448	1.017397	1.023211			
9.46	1.037684	1.058627	1.09062	1.068073	1.03841	1.021555	1.013122	0.99942434	1.029149			
9.47	1.058017	1.056688	1.063269	1.011609	1.031225	1.018646	0.9939104	1.046564	0.9929821			
9.48	1.029708	1.060923	1.083204	1.0011459	0.979807	1.058921	1.047758	0.984031	1.1368			
9.49	1.04736	1.064371	1.043705	1.10399	1.071334	1.12223	1.024057	1.010512	1.1401			
9.5	1.057845	1.039837	1.082212	1.062243	1.03158	1.058011	1.010407	1.080635	1.15766			
9.51	1.040001	1.024957	1.054745	1.071412	1.049664	1.077345	0.9972337	0.9932632	1.091626			
9.52	0.992558	1.059153	1.075938	1.077307	1.042462	0.975411	1.16405	1.0060223	1.13935			
9.53	1.037874	1.021062	1.022802	1.035243	0.989442	1.0072879	1.11094	1.058243	1.1287			
9.54	1.0099492	1.040125	0.9911924	1.012975	1.0036245	1.014027	1.15945	1.043242	1.074229			
9.55	1.076847	1.028828	1.026783	1.065591	1.029181	1.18835	1.10125	1.030581	1.13195			
9.56	1.015587	1.03685	1.016946	1.068309	0.963191	1.072911	1.083039	1.014339	1.1361			
9.57	1.0081173	1.036994	1.05619	1.074614	1.012154	0.9922961	1.088104	1.085314	1.14611			
9.58	0.9924707	1.024617	0.985084	1.043243	0.983002	1.041899	1.043728	0.968657	1.091846			
9.59	0.9982681	1.026744	1.022672	1.019544	1.027564	1.044703	1.11852	0.935779	1.128			
9.6	1.0035285	1.04292	1.037881	1.05024	1.0053063	1.10026	1.068546	1.013015	1.11005			
9.61	1.009692	1.030021	0.967019	1.049868	1.020949	1.034454	1.025619	0.9944718	1.090793			
9.62	1.040323	1.035077	1.0071429	1.16285	0.9957741	1.014011	1.08244	1.026205	1.1148			
9.63	1.023098	1.010126	1.034957	1.18798	1.026295	1.10594	1.053395	1.043012	1.018804			
9.64	0.9976645	1.018286	1.017338	1.15518	1.061594	1.0087815	1.084003	0.963222	1.060534			
9.65	1.075084	0.9947744	0.9989645	1.13199	0.9989393	1.024079	1.045292	0.93162	1.068429			
9.66	1.070055	1.011005	1.015843	1.14555	1.054012	0.988638	1.0080318	0.9919511	0.987236			
9.67	1.090722	1.027982	0.978478	1.091512	1.025779	1.030257	1.024892	0.971843	0.9936479			
9.68	1.087566	0.9914246	0.972876	1.063099	1.062069	1.070517	0.9966139	1.010818	1.029139			
9.69	1.08707	1.015747	1.0061952	1.029794	0.9904935	0.977073	1.02395	1.029539	1.033182			
9.7	1.097318	1.0036032	1.0074113	1.035123	1.082326	1.039049	1.051042	1.042124	1.039679			
9.71	1.03085	1.0042228	1.01444	1.086664	1.013482	1.03722	0.969874	0.964119	1.012006			
9.72	1.040305	1.023961	0.952522	1.061414	0.989051	1.002699	0.977666	0.979456	1.0024675			
9.73	1.037348	1.029928	1.00084695	1.048353	1.030237	1.088288	1.05281	1.032035	1.014163			
9.74	1.023842	1.069784	0.99935655	1.062724	1.024378	1.18057	1.014342	1.038416	0.979754			
9.75	1.032866	1.03171	0.991956	0.988142	0.984501	1.34174	1.018287	1.038417	1.0019956			
9.76	0.9931754	1.040894	1.022982	1.014264	1.024614	1.30139	1.039887	1.0044329	1.023439			
9.77	0.974243	1.032058	1.031765	1.080719	1.00097367	1.27636	1.015226	1.031881	1.012125			
9.78	0.964472	1.02284	1.023771	1.0087295	0.962351	1.181	0.969017	0.9972559	1.066057			
9.79	0.9978049	1.04129	1.058286	1.039473	0.99919825	1.1327	1.11343	1.032646	0.977731			
9.8	0.979575	1.059707	1.018493	1.016601	1.035769	1.14134	1.075199	1.0197	0.951418			
9.81	1.01107	1.031511	0.98193	1.023176	1.035097	1.07209	1.010574	1.0029508	0.987823			
9.82	1.046525	1.070039	1.022583	0.967371	1.089402	1.078625	1.026284	0.979676	0.921204			
9.83	1.11456	1.10326	1.030849	1.029831	1.027958	1.13724	1.060514	0.964739	1.094262			
9.84	1.24351	1.1199	1.16839	1.085693	1.054332	1.081954	1.082181	1.054366	1.10648			
9.85	1.2181	1.14337	1.13637	1.15139	1.13191	1.096737	1.0013714	1.062107	1.087829			
9.86	1.2148	1.15719	1.21961	1.22396	1.061631	0.986053	1.12474	1.2566	1.067154			
9.87	1.25106	1.12702	1.26519	1.24575	1.065948	1.13106	1.28487	1.15807	1.15222			
9.88	1.22164	1.18424	1.21305	1.19489	1.0563	1.10683	1.18033	1.17714	1.082034			
9.89	1.17545	1.13748	1.13622	1.19617	1.039816	1.081515	1.14582	1.13169	1.11665			
9.9	1.13375	1.13475	1.12678	1.10656	0.9971351	1.54282	1.14708	1.10706	1.20641			
9.91	1.12601	1.11576	1.14378	1.12494	1.0088553	1.41187	1.24758	1.10297	1.11455			
9.92	1.11034	1.11111	1.069252	1.13439	1.010529	1.37537	1.22242	1.13219	1.13927			
9.93	1.10562	1.10491	1.05351	1.088023	0.9966254	1.31035	1.17415	1.14875	1.15789			
9.94	1.072708	1.095597	1.014941	1.056862	0.9900007	1.32093	1.16514	1.11622	1.13238			
9.95	1.087377	1.089371	1.015864	1.047494	1.020117	1.25514	1.12356	1.12137	1.074784			
9.96	1.085681	1.16824	1.053319	1.06313	0.987385	1.29433	1.15299	1.096301	1.008564			
9.97	1.063285	1.1163	1.071338	1.065176	1.054868	1.23571	1.11845	1.033089	1.022584			
9.98	1.075268	1.12611	1.028638	1.13227	1.024325	1.21007	1.10919	1.0080761	1.032949			
9.99	1.066427	1.1293	1.044716	1.22015	1.0073727	1.20726	1.057645	1.095114	1.050455			
10	1.048164	1.13521	1.050108	1.12734	1.057305	1.17307	1.14769	1.025939	1.16561			
10.01	1.068305	1.098829	1.056682	1.15577	1.022758	1.13679	1.062758	1.029967	1.10088			
10.02	1.14235	1.10449	1.063268	1.15967	0.975465	1.080847	1.078791	1.012073	1.12398			
10.03	1.12254	1.1356	1.034317	1.1905	1.041716	1.087457	1.11343	1.024719	1.10768			
10.04	1.075403	1.1136	1.021002	1.077511	1.0060618	1.10093	1.10501	1.027229	1.09352			
10.05	1.086547	1.11533	0.980631	1.15033	1.070891	1.10459	1.084061	0.987704	1.14152			
10.06	1.12286	1.068006	1.050825	1.074035	1.011315	1.18768	1.046663	1.019193	1.11792			
10.07	1.069815	1.082242	0.97718	1.057454	1.026299	1.099642	1.046839	0.982825	1.10071			
10.08	1.069943	1.08272	0.984459	1.050659	1.039757	1.023223	1.0022147	1.051916	1.14378			
10.09	1.08922	1.044587	1.027971	1.058815	1.022647	1.020634	1.024879	1.020213	1.092806			
10.1	1.11558	1.05468	0.9909801	1.066416	1.037916	1.082371	1.064102	0.9953893	1.14386			
10.11	1.080152	1.089743	1.010003	1.035797	1.063822	1.069848	0.940209	1.034944	1.11298			
10.12	1.087767	1.054742	0.983554	1.04116	0.987635	0.936906	1.006764	0.987296	1.11404			
10.13	1.066447	1.041595	1.066485	1.10679	1.031902	1.051476	1.03256	0.979083	1.051915			
10.14	1.022555	1.023925	0.988134	1.10344	1.06687	1.084918	1.026757	0.96687	1.045708			
10.15	1.058007	1.039186	1.057406	1.056145	1.050721	1.062822	1.029766	0.987663	1.0018327			
10.16	1.057134	1.026808	1.0013654	1.051657	0.990831	1.071689	0.95103	1.032483	0.9920991			
10.17	1.11583	1.070207	1.045578	1.066318	1.018277	1.11137	1.012529	1.036152	1.036056			
10.18	1.096871	1.00084602	1.01206	1.084386	1.040671	1.20892	1.075671	0.972816	1.014992			
10.19	1.098119	1.0093719	0.988606	1.083318	0.9999895	1.19147	0.9968224	1.0076419	1.041807			
10.2	1.073423	1.043046	0.958368	1.048336	1.011076	1.20553	0.978697	1.026977	1.19777			
10.21	1.045732	1.014405	1.022859	1.10328	1.080167	1.1702	1.041474	0.987704	1.16035			
10.22	1.074216	1.041504	1.0084327	1.15372	1.025662	1.020402	1.12236	0.976041	1.1377			
10.23	1.087873	1.035298	1.018544	1.061111	1.043417	1.12904	0.9973273	1.021677	1.12902			
10.24	1.02471	1.034866	1.033944	1.12516	1.053834	1.13427	1.016513	0.95591	1.090636			
10.25	1.019828	1.029105	1.00086463	1.19436	1.028419	1.043884	1.0032849	1.011592	1.084317			
10.26	1.027778	1.039093	1.072025	1.17192	1.016224	1.10925	0.951703	1.022879	1.10045			
10.27	1.0075645	1.040479	0.99917874	1.088517	1.038158	1.058056	0.98457	1.034553	1.015236			
10.28	0.997343	1.035184	1.029205	1.097061	1.02715	1.25577	0.974728	1.014002	1.046182			
10.29	1.017025	1.066358	0.983695	1.083881	1.015423	1.12871	1.027098	1.032168	1.045042			
10.3	1.012995	1.048029	1.04102	1.041113	0.980959	1.28551	1.0083085	1.028974	1.013831			
10.31	1.039885	1.038572	1.0074188	1.069732	1.0060697	1.37798	1.027225	1.044464	0.9917933			
10.32	1.054316	1.022158	1.011353	1.033795	1.015963	1.3694	1.030406	0.964193	1.025259			
10.33	1.13956	1.01111	1.019146	1.034549	1.051721	1.25927	0.985567	1.0086234	1.042849			
10.34	1.14445	1.060829	1.020805	0.978871	1.057163	1.16154	1.0166	0.973811	1.014389			
10.35	1.1387	1.051952	1.088518	1.022649	1.0073148	1.1171	0.982088	0.958715	1.014227			
10.36	1.12606	1.06901	1.074046	1.051901	1.035326	1.24356	0.984788	1.013808	1.062243			
10.37	1.11493	1.051977	1.029245	1.019444	1.054484	1.10386	0.961341	0.958968	1.033371			
10.38	1.13775	1.046399	1.035933	1.018702	0.984448	1.13264	1.039997	1.0044317	1.0085613			
10.39	1.075537	1.02319	1.041006	1.048235	0.9925881	1.15021	1.026169	1.021257	1.078283			
10.4	1.050818	1.058686	1.0020335	1.041791	1.013516	1.21768	1.043157	1.054049	0.981055			
10.41	1.018346	1.068321	1.15635	1.049342	1.023361	1.28838	1.13925	0.9949293	0.9972795			
10.42	1.066126	1.053512	1.089913	1.066133	1.014121	1.20798	1.11027	1.051102	1.031766			
10.43	1.071416	1.045814	1.085315	1.040755	1.045797	1.21766	1.12808	0.967087	0.979535			
10.44	1.037773	1.06699	1.097971	1.016454	1.01776	1.11395	1.042019	0.9953933	1.055565			
10.45	1.028836	1.093185	1.0091899	1.013618	1.017147	1.14976	1.051813	1.052999	0.963196			
10.46	1.042586	1.057999	1.055899	1.001519	1.029951	1.10162	1.090973	1.030436	1.036319			
10.47	1.0011551	1.043028	0.970549	0.984493	1.011706	1.038638	1.11956	1.0448	0.919832			
10.48	1.025073	1.035456	1.025259	1.089726	1.032699	1.10475	1.067576	0.943399	1.015704			
10.49	1.059511	1.059578	1.046554	1.036713	1.011863	1.013934	1.076914	1.0040425	1.048148			
10.5	1.0069348	1.042185	1.038883	1.09071	1.0024261	1.009031	1.038676	1.026636	0.99973024			
10.51	1.0022206	1.07718	1.057529	1.11307	1.061547	1.059108	0.987138	0.987031	0.974239			
10.52	1.00069239	1.039539	1.029419	1.072164	1.04938	1.012659	0.9980266	1.0079494	0.968256			
10.53	1.013922	1.057051	1.04595	1.062683	1.023953	1.095107	1.052144	1.010414	1.03858			
10.54	1.02298	1.030824	1.030989	1.053347	1.051639	1.055468	1.076531	1.027267	1.025023			
10.55	0.9981059	1.048843	1.067167	1.065988	1.04998	1.069105	0.965587	1.0059646	1.051662			
10.56	1.010049	1.01337	1.061319	1.064992	1.027312	1.055642	1.021859	1.00074152	1.01714			
10.57	0.9927342	1.10226	1.067581	1.051014	1.02011	1.024887	1.058567	1.057757	1.051918			
10.58	0.984217	1.1073	1.052382	1.11688	1.036201	1.10707	1.23207	1.06407	1.13472			
10.59	1.095036	1.12472	1.076218	1.093929	1.037317	1.26628	1.21925	1.014637	1.20343			
10.6	1.10544	1.12751	1.034185	1.076423	1.013885	1.284	1.18384	1.026442	1.11867			
10.61	1.086215	1.14554	1.038908	1.067851	1.0077505	1.13064	1.10895	1.016768	1.097117			
10.62	1.07397	1.09983	1.0044456	1.053503	0.968573	1.13098	1.10408	1.03641	1.0524			
10.63	1.10327	1.08664	1.022077	1.061902	1.049087	1.17109	1.094822	1.02861	1.20891			
10.64	1.12693	1.10836	1.012744	1.056337	1.044876	1.098684	1.10584	1.056729	1.1527			
10.65	1.19804	1.13111	1.24063	1.26324	1.054451	1.13815	1.066025	1.035485	1.13369			
10.66	1.24546	1.11753	1.15571	1.21727	1.13191	1.11115	1.026532	1.074022	1.096454			
10.67	1.15445	1.087247	1.19179	1.24143	1.10126	1.13053	1.18884	1.029349	1.067079			
10.68	1.17736	1.081731	1.33102	1.16315	1.085448	1.1071	1.029935	1.05578	1.15596			
10.69	1.1539	1.13651	1.25565	1.16217	1.10835	1.035755	1.037183	1.068856	1.14538			
10.7	1.080977	1.13087	1.15501	1.16311	1.026934	1.020717	1.048165	1.11987	1.1504			
10.71	1.10037	1.17362	1.14991	1.025934	1.11281	1.039206	1.28719	1.098901	1.13065			
10.72	1.096429	1.14318	1.14068	1.12935	1.037545	1.10643	1.26303	1.13141	1.11759			
10.73	1.063403	1.12586	1.066488	1.076864	1.062063	1.085967	1.17472	1.1664	1.10575			
10.74	1.082002	1.13114	1.060496	1.04632	0.98491	1.026714	1.17648	1.079795	1.12032			
10.75	1.12286	1.075761	1.066719	1.028072	1.042613	1.086308	1.093522	1.085946	1.10153			
10.76	1.1364	1.068911	1.060341	1.033665	0.980145	0.9973275	1.075204	1.054184	1.16024			
10.77	1.10711	1.084712	1.038017	1.074314	1.032337	1.087168	1.087841	1.098116	1.10431			
10.78	1.068479	1.081683	1.097784	1.031165	0.983461	1.062136	1.10614	1.052482	1.075034			
10.79	1.055052	1.056407	1.10289	1.050122	1.036156	1.078125	1.028517	1.039315	1.10793			
10.8	1.047	1.058229	1.058226	1.022769	0.969776	1.080149	1.062162	1.02544	1.095215			
10.81	1.051926	1.093763	1.018705	1.0067978	1.025878	0.957206	1.014574	1.072127	1.071369			
10.82	1.080617	1.11358	1.08531	0.9937696	1.064898	1.075474	1.12221	1.024645	1.065984			
10.83	1.075004	1.039287	1.020749	1.017813	1.02077	1.038354	1.066402	0.98791	1.097693			
10.84	1.029861	1.032284	1.11161	0.9936799	0.986535	1.055068	1.011137	0.99968666	1.048126			
10.85	1.033114	1.037737	0.9982519	0.9922279	1.045077	1.03141	1.016364	1.050735	1.03318			
10.86	1.030312	1.0042747	1.024436	0.9965695	1.068207	1.063353	1.048296	0.9951384	1.029351			
10.87	1.032148	1.037134	1.019253	1.070355	1.10328	0.963061	1.023787	1.038461	1.089219			
10.88	1.045058	1.016335	1.051278	1.030572	1.075124	1.037921	1.025118	1.031434	1.051162			
10.89	1.029694	1.040006	1.04391	0.98974	1.13847	1.11359	1.0083906	1.041036	1.16811			
10.9	1.015378	1.076408	1.015455	1.015978	1.054509	0.989256	1.063905	1.023435	1.23124			
10.91	1.0016262	1.092563	1.12433	1.0057927	1.045187	1.010136	0.951718	0.985752	1.21808			
10.92	1.046794	1.08588	1.16859	0.9966297	1.039258	0.988043	1.066194	1.015554	1.15802			
10.93	1.056629	1.072735	1.13128	1.13578	1.071641	1.030374	1.1167	1.14757	1.053881			
10.94	1.033285	1.079604	1.10613	1.11718	1.012333	1.048396	1.013518	1.057372	1.062684			
10.95	1.047587	1.077116	1.045093	1.10878	1.03412	1.020915	1.044627	1.057157	1.067157			
10.96	0.9934615	1.11689	1.094387	1.10149	1.012664	0.9955665	1.026263	0.974087	1.10656			
10.97	1.026079	1.10026	1.088516	1.11025	1.028919	1.031807	0.9973587	1.018128	1.056734			
10.98	1.039827	1.098468	1.1361	1.066679	1.031231	1.028392	1.045652	1.049395	1.0074069			
10.99	1.050629	1.083008	1.16184	1.057683	1.035912	0.9970909	0.969483	0.948044	0.9914622			
11	1.048574	1.064135	1.11079	1.013935	1.035449	1.058851	1.079026	1.033106	1.047484			
11.01	1.068743	1.055438	1.10588	1.035467	1.016701	1.039917	1.064241	1.033142	1.025726			
11.02	1.049119	1.036093	1.039859	1.055542	1.041147	1.03487	1.1067	0.9946142	1.088002			
11.03	1.058745	1.041642	1.056999	1.0088913	1.013076	1.012035	1.013137	1.0066616	1.16687			
11.04	1.071306	1.0075809	1.041262	1.031315	1.091232	0.985778	1.044189	1.069802	1.093252			
11.05	1.035074	1.048767	1.056442	1.064344	1.069313	1.089341	0.962347	1.025617	1.15622			
11.06	1.037621	0.988885	1.030216	1.068237	1.065083	1.077415	0.9963878	1.066218	1.099894			
11.07	0.99976333	1.0034328	1.0027681	1.040237	1.036171	1.15519	0.979681	1.037938	1.07884			
11.08	1.026549	1.11162	1.095002	1.026759	1.12251	1.12523	1.044545	1.044326	1.096375			
11.09	1.023015	1.088217	1.024347	1.058943	1.1331	1.04632	1.06896	0.980827	1.037166			
11.1	1.016587	1.0954	1.092076	1.0075176	1.20649	1.059586	1.1572	1.046931	1.075139			
11.11	1.019807	1.074755	1.017643	1.055893	1.1005	1.083624	1.093312	1.061286	1.04928			
11.12	0.987906	1.095498	1.041045	1.0444	1.11118	1.083866	1.10326	1.0050912	1.062356			
11.13	0.9967271	1.034352	1.0077205	1.011865	1.037184	1.1451	1.077302	1.015447	1.071505			
11.14	1.044633	1.056215	0.977145	1.026108	1.097352	1.074492	1.087037	0.964631	1.05935			
11.15	1.044387	1.1095	0.9944462	1.058693	1.068901	1.03821	1.048131	0.9978307	1.10145			
11.16	1.074034	1.068393	1.083721	1.011083	1.023281	0.9946729	0.984918	1.035593	1.033265			
11.17	1.015176	1.063959	1.076771	1.042738	0.965543	0.977843	1.041201	1.037325	1.029563			
11.18	1.050308	1.06507	1.087951	0.9962839	1.045741	1.0049289	1.036421	0.9934043	1.044001			
11.19	1.011859	1.036684	1.066874	1.018568	1.073962	1.0065628	1.079655	0.9913698	1.036421			
11.2	1.025585	1.0233	1.050413	1.036146	1.023407	1.050129	1.0375	1.063106	1.0045207			
11.21	1.0094456	1.032801	1.031007	0.9944116	1.015657	1.037463	1.20237	1.05075	1.026477			
11.22	0.9964418	1.03859	1.039828	1.0030626	1.03676	1.039884	1.21181	1.072272	0.985005			
11.23	1.013152	1.079003	1.033548	1.090545	1.0226	1.030385	1.07773	1.039492	0.951207			
11.24	1.004341	1.077497	1.0573	1.028158	1.045133	1.054232	1.15992	1.01246	1.036125			
11.25	0.9937128	1.065301	0.9902064	1.057325	1.0010522	1.055171	1.15808	1.038032	1.0032889			
11.26	1.059235	1.059434	1.045546	1.050828	1.0061007	1.0069248	1.12287	1.045464	1.0037542			
11.27	1.053876	1.037219	1.050691	1.0047942	0.981644	1.024549	1.070777	0.99963107	1.019758			
11.28	1.024851	1.030439	1.0095302	1.0065468	1.047425	0.977199	1.084794	1.026542	1.011323			
11.29	1.014789	1.012338	1.021851	1.019262	0.9962956	1.043263	1.067089	1.027845	0.943948			
11.3	1.012511	1.024219	1.020549	1.012131	1.048467	0.9988609	1.080467	0.956601	1.10614			
11.31	1.0059017	1.056544	0.9932072	1.052964	0.984239	1.044531	0.950329	1.0097874	1.096277			
11.32	1.018897	1.021163	1.014802	0.9988606	1.034342	1.044581	1.048814	0.966073	1.061214			
11.33	1.0010415	1.0094861	1.045284	1.017201	1.02592	1.019325	0.9937042	0.99960634	1.10364			
11.34	0.9957834	1.043297	1.015618	0.988107	1.016498	1.048478	1.027801	1.073479	1.14379			
11.35	1.0040701	0.988857	0.9944358	1.031322	1.039323	0.963751	1.038463	0.968217	1.13932			
11.36	1.036274	0.9964911	0.9926132	1.091529	1.018367	0.984731	1.1123	1.085007	1.15353			
11.37	1.038521	1.014436	0.9919288	1.080044	0.979131	0.9928369	1.072002	0.9999523	1.053813			
11.38	1.058218	0.9962789	1.020631	1.068095	0.938109	1.025619	0.965855	1.092963	1.094043			
11.39	1.023354	1.036673	1.0093088	1.032325	1.012977	1.022333	1.024972	1.073636	1.12864			
11.4	1.028212	1.0308	1.024552	1.02765	1.0297	1.05156	1.012895	1.0084637	1.12704			
11.41	1.01298	1.10028	1.013257	1.035195	0.998154	1.11101	1.11896	1.049323	1.067055			
11.42	0.977805	1.077988	0.9951922	1.045925	0.980429	1.074024	1.030427	0.970645	1.11769			
11.43	0.9954394	1.09732	1.028274	1.049905	0.9952677	1.058514	1.12395	1.044553	1.25842			
11.44	1.012291	1.084424	1.014685	1.046536	1.04946	1.0018274	1.01702	0.997901	1.25553			
11.45	1.018547	1.058549	1.036163	1.091114	1.088907	1.029507	1.072789	0.979816	1.1261			
11.46	1.01191	1.051766	1.010093	1.037609	1.043261	1.02051	0.979511	0.980592	1.21773			
11.47	1.072441	1.082818	1.027898	1.060009	1.064914	1.027769	1.092728	1.043777	1.15299			
11.48	1.063274	1.055508	1.025677	1.044138	1.038392	1.0053489	1.056747	1.0070143	1.16518			
11.49	1.19486	1.12234	1.010401	1.11834	1.092541	1.043749	1.015873	1.009238	1.070192			
11.5	1.1981	1.12956	1.12979	1.14089	1.055646	1.028735	1.098615	1.014538	1.078728			
11.51	1.23458	1.11917	1.19001	1.081576	1.065417	1.017776	0.982486	1.0014335	1.051212			
11.52	1.22804	1.1561	1.22252	1.075564	1.073743	1.20271	1.033095	1.035074	1.055392			
11.53	1.18863	1.15286	1.22852	1.097983	1.054883	1.19976	1.069328	1.093243	1.0093225			
11.54	1.14527	1.24217	1.17635	1.10691	1.038133	1.15371	1.071174	1.13259	1.063398			
11.55	1.17511	1.22118	1.15503	1.13922	1.025398	1.14291	1.054046	1.072786	1.14546			
11.56	1.13512	1.21693	1.072688	1.14464	1.076324	1.10514	1.1252	1.091707	1.17789			
11.57	1.14208	1.1695	1.10042	1.071396	1.023372	1.12657	1.19717	1.072091	1.066071			
11.58	1.25451	1.14077	1.10509	1.086089	1.059785	1.16026	1.18913	0.974201	1.079175			
11.59	1.2545	1.15128	1.072894	1.11706	1.054606	1.1789	1.22132	1.03328	1.061114			
11.6	1.24655	1.10036	1.19185	1.042949	1.037159	1.26733	1.18149	1.12502	1.099112			
11.61	1.19521	1.087888	1.17665	1.05951	1.14097	1.18898	1.17989	1.063501	1.040509			
11.62	1.21105	1.10921	1.12953	1.082833	1.11492	1.20347	1.11882	1.05113	1.052881			
11.63	1.15786	1.093618	1.12506	0.981072	1.067491	1.15761	1.12016	1.0045844	1.029506			
11.64	1.23481	1.11085	1.12974	1.050163	1.085138	1.14751	1.16302	1.019781	1.040842			
11.65	1.23328	1.094778	1.10929	1.074294	1.064308	1.12848	1.076133	1.039763	1.087913			
11.66	1.21494	1.11396	1.12943	1.091398	1.088589	1.10406	1.072411	1.026697	1.099195			
11.67	1.19794	1.092034	1.07843	1.14765	1.049902	1.1414	1.058639	1.084147	1.058392			
11.68	1.15394	1.052221	1.10805	1.061491	1.019462	1.092054	1.1485	1.062936	1.039068			
11.69	1.12821	1.079829	1.21951	1.11536	1.025636	1.11732	1.20714	1.033715	1.019358			
11.7	1.13472	1.061766	1.13856	1.10185	1.015393	1.12816	1.15054	1.023411	1.0077802			
11.71	1.15317	1.027387	1.19797	1.041529	1.049662	1.13502	1.084459	0.983169	1.030924			
11.72	1.18259	1.034033	1.22658	1.091243	0.98968	1.084908	1.13714	1.0091484	0.9964269			
11.73	1.14823	1.060994	1.20216	1.046537	1.017641	1.20538	1.043945	1.017091	0.966581			
11.74	1.1094	1.035368	1.33255	1.052952	1.040481	1.43593	1.13927	1.055195	0.957888			
11.75	1.11338	1.040964	1.22281	1.058667	1.0081458	1.30205	1.031687	1.041767	1.030984			
11.76	1.098489	1.033488	1.20032	1.061524	1.024131	1.2583	1.059243	0.983552	1.092334			
11.77	1.1045	1.023554	1.14533	1.019664	1.017684	1.19086	1.030087	1.062082	1.035478			
11.78	1.05696	1.052004	1.11141	1.061224	1.02115	1.24847	1.067274	1.00020598	1.033814			
11.79	1.067404	1.057611	1.11057	1.063794	1.015252	1.23197	1.047418	1.021696	1.034145			
